,Mo_3py
-62.504,2.72e-10
-62.494,4.34e-10
-62.484,6.8e-10
-62.474,1.06e-09
-62.464,1.63e-09
-62.454,2.48e-09
-62.444,3.74e-09
-62.434,5.58e-09
-62.424,8.22e-09
-62.414,1.198e-08
-62.404,1.73e-08
-62.394,2.46e-08
-62.384,3.48e-08
-62.374,4.88e-08
-62.364,6.74e-08
-62.354,9.22e-08
-62.344,1.248e-07
-62.334,1.67e-07
-62.324,2.22e-07
-62.314,2.9e-07
-62.304,3.76e-07
-62.294,4.82e-07
-62.284,6.12e-07
-62.274,7.68e-07
-62.264,9.56e-07
-62.254,1.174e-06
-62.244,1.428e-06
-62.234,1.718e-06
-62.224,2.04e-06
-62.214,2.4e-06
-62.204,2.8e-06
-62.194,3.24e-06
-62.184,3.68e-06
-62.174,4.16e-06
-62.164,4.64e-06
-62.154,5.14e-06
-62.144,5.6e-06
-62.134,6.06e-06
-62.124,6.48e-06
-62.114,6.86e-06
-62.104,7.2e-06
-62.094,7.44e-06
-62.084,7.64e-06
-62.074,7.74e-06
-62.064,7.76e-06
-62.054,7.72e-06
-62.044,7.58e-06
-62.034,7.36e-06
-62.024,7.08e-06
-62.014,6.72e-06
-62.004,6.34e-06
-61.994,5.9e-06
-61.984,5.44e-06
-61.974,4.96e-06
-61.964,4.46e-06
-61.954,3.98e-06
-61.944,3.52e-06
-61.934,3.08e-06
-61.924,2.66e-06
-61.914,2.26e-06
-61.904,1.918e-06
-61.894,1.606e-06
-61.884,1.33e-06
-61.874,1.088e-06
-61.864,8.82e-07
-61.854,7.08e-07
-61.844,5.62e-07
-61.834,4.4e-07
-61.824,3.42e-07
-61.814,2.62e-07
-61.804,2e-07
-61.794,1.504e-07
-61.784,1.12e-07
-61.774,8.24e-08
-61.764,6e-08
-61.754,4.32e-08
-61.744,3.08e-08
-61.734,2.18e-08
-61.724,1.518e-08
-61.714,1.048e-08
-61.704,7.16e-09
-61.694,4.84e-09
-61.684,3.24e-09
-61.674,2.14e-09
-61.664,1.404e-09
-61.654,9.1e-10
-61.644,5.82e-10
-61.634,3.7e-10
-61.624,2.32e-10
-61.614,1.438e-10
-61.604,8.84e-11
-61.594,5.36e-11
-61.584,3.22e-11
-61.574,1.918e-11
-61.564,1.128e-11
-61.554,6.56e-12
-61.544,3.78e-12
-61.534,2.16e-12
-61.524,1.216e-12
-61.514,6.78e-13
-61.504,3.74e-13
-61.494,2.04e-13
-61.484,1.102e-13
-61.474,5.9e-14
-61.464,3.12e-14
-61.454,1.63e-14
-61.444,8.44e-15
-61.434,4.32e-15
-61.424,2.18e-15
-61.414,1.096e-15
-61.404,5.44e-16
-61.394,2.66e-16
-61.384,1.294e-16
-61.374,4.76e-17
-61.364,2.26e-17
-61.354,0.0
-61.344,0.0
-61.334,0.0
-61.324,0.0
-61.314,0.0
-61.304,0.0
-61.294,0.0
-61.284,0.0
-61.274,0.0
-61.264,0.0
-61.254,0.0
-61.244,0.0
-61.234,0.0
-61.224,0.0
-61.214,0.0
-61.204,0.0
-61.194,0.0
-61.184,0.0
-61.174,0.0
