,S_2px
-62.4721,2.2329094e-05
-62.46210000000001,3.5765799999999996e-05
-62.4521,5.6795884000000026e-05
-62.442099999999996,8.909980000000001e-05
-62.432100000000005,0.00013845462999999996
-62.4221,0.00021285426999999996
-62.412099999999995,0.00032386589
-62.402100000000004,0.00048744600000000027
-62.3921,0.0007269025999999994
-62.382099999999994,0.0010722031000000006
-62.3721,0.001565066
-62.3621,0.0022618931999999993
-62.35210000000001,0.0032346329999999993
-62.3421,0.004576021999999998
-62.3321,0.006418693999999998
-62.322100000000006,0.008902626999999998
-62.3121,0.012226611999999996
-62.302099999999996,0.01662032
-62.292100000000005,0.022371180000000004
-62.2821,0.029811699999999997
-62.272099999999995,0.039318119999999984
-62.262100000000004,0.05135447000000002
-62.2521,0.06641490000000001
-62.24209999999999,0.08509469999999998
-62.2321,0.10794609999999996
-62.2221,0.13562889999999994
-62.21210000000001,0.16876909999999998
-62.2021,0.20794010000000004
-62.192099999999996,0.25386309999999984
-62.182100000000005,0.306949
-62.1721,0.3677219999999999
-62.162099999999995,0.4364859999999998
-62.152100000000004,0.5134669999999997
-62.1421,0.5986210000000003
-62.132099999999994,0.691396
-62.1221,0.7905500000000003
-62.1121,0.8963489999999997
-62.10210000000001,1.0088999999999997
-62.0921,1.12496
-62.0821,1.2430600000000003
-62.072100000000006,1.362540000000001
-62.0621,1.480189999999999
-62.052099999999996,1.5934899999999987
-62.042100000000005,1.7022100000000002
-62.0321,1.803300000000001
-62.022099999999995,1.8929500000000008
-62.012100000000004,1.9749999999999999
-62.0021,2.03933
-61.99209999999999,2.090799999999999
-61.9821,2.126640000000001
-61.9721,2.1447200000000013
-61.96210000000001,2.14534
-61.9521,2.128010000000001
-61.942099999999996,2.094440000000002
-61.932100000000005,2.0452
-61.9221,1.980300000000001
-61.912099999999995,1.9024999999999994
-61.902100000000004,1.8138000000000027
-61.8921,1.7139300000000008
-61.882099999999994,1.6071999999999993
-61.8721,1.4955799999999988
-61.8621,1.3801500000000002
-61.85210000000001,1.26365
-61.8421,1.1480299999999994
-61.8321,1.03442
-61.822100000000006,0.92594
-61.8121,0.8222500000000007
-61.802099999999996,0.7251599999999999
-61.792100000000005,0.63498
-61.7821,0.5522699999999996
-61.772099999999995,0.4774859999999999
-61.762100000000004,0.41050399999999987
-61.7521,0.35099400000000003
-61.74209999999999,0.29863300000000004
-61.7321,0.25289599999999984
-61.7221,0.2134020000000001
