,Mo_1s
-62.4721,0.0047032029900000005
-62.46210000000001,0.007471373370000001
-62.4521,0.01174743855
-62.442099999999996,0.0182744108
-62.432100000000005,0.028153679300000005
-62.4221,0.042886930499999996
-62.412099999999995,0.0647304562
-62.402100000000004,0.096671365
-62.3921,0.142876943
-62.382099999999994,0.209222401
-62.3721,0.3026906570000001
-62.3621,0.43412676000000006
-62.35210000000001,0.6156851000000001
-62.3421,0.8652297000000002
-62.3321,1.20328325
-62.322100000000006,1.6567086100000006
-62.3121,2.2551622
-62.302099999999996,3.0490074999999988
-62.292100000000005,4.074813400000001
-62.2821,5.390625
-62.272099999999995,7.0632419
-62.262100000000004,9.162996300000001
-62.2521,11.771520999999998
-62.24209999999999,14.981759999999998
-62.2321,18.88403
-62.2221,23.588527
-62.21210000000001,29.154461
-62.2021,35.69694599999998
-62.192099999999996,43.344301
-62.182100000000005,52.12385000000002
-62.1721,62.07772000000001
-62.162099999999995,73.29335999999998
-62.152100000000004,85.71423
-62.1421,99.36040999999999
-62.132099999999994,114.14399000000006
-62.1221,130.03313
-62.1121,146.83399999999997
-62.10210000000001,164.32990000000004
-62.0921,182.30599999999995
-62.0821,200.6169
-62.072100000000006,218.85610000000003
-62.0621,236.6483000000001
-62.052099999999996,253.96429999999998
-62.042100000000005,270.1052999999999
-62.0321,284.99299999999994
-62.022099999999995,298.258
-62.012100000000004,309.573
-62.0021,318.7799999999999
-61.99209999999999,325.54200000000003
-61.9821,329.81100000000004
-61.9721,331.5009999999999
-61.96210000000001,330.44399999999985
-61.9521,326.78500000000014
-61.942099999999996,320.58999999999986
-61.932100000000005,311.9499999999999
-61.9221,301.1700000000001
-61.912099999999995,288.38999999999993
-61.902100000000004,273.9700000000001
-61.8921,258.23
-61.882099999999994,241.40000000000003
-61.8721,223.89999999999995
-61.8621,206.04
-61.85210000000001,188.14999999999995
-61.8421,170.54999999999993
-61.8321,153.368
-61.822100000000006,136.93400000000005
-61.8121,121.35700000000001
-61.802099999999996,106.829
