lammps.data (written by ASE) 

1620 	 atoms 
2  atom types
0.0                 28.6587  xlo xhi
0.0             27.57684695  ylo yhi
0.0      55.514800000000001  zlo zhi
                      0                       0                       0  xy xz yz


Atoms 

     1   1                       0                       0      24.516445975999996
     2   1      1.5921500000000002             2.757684695      24.516445975999996
     3   1      1.5921659215000001     0.91921903938435001      11.552074731999998
     4   1   1.592150000000002e-05      3.6769037343843496      11.552074731999998
     5   1      3.1842840785000002      1.8384656556156502      18.033982780000002
     6   1            1.5921340785        4.59615035061565      18.033982780000002
     7   2                       0                       0      9.9998809240000011
     8   2      1.5921500000000002             2.757684695      9.9998809240000011
     9   2      1.5921659215000001     0.91921903938435001             16.48234412
    10   2   1.592150000000002e-05      3.6769037343843496             16.48234412
    11   2      3.1842840785000002      1.8384656556156502      22.964252167999998
    12   2            1.5921340785        4.59615035061565      22.964252167999998
    13   2                       0                       0      13.104268540000001
    14   2      1.5921500000000002             2.757684695      13.104268540000001
    15   2      1.5921659215000001     0.91921903938435001      19.586176588000001
    16   2   1.592150000000002e-05      3.6769037343843496      19.586176588000001
    17   2      3.1842840785000002      1.8384656556156502      26.068639784000002
    18   2            1.5921340785        4.59615035061565      26.068639784000002
    19   1                       0                       0      43.962725267999993
    20   1      1.5921500000000002             2.757684695      43.962725267999993
    21   1      1.5921659215000001     0.91921903938435001      30.998354024000001
    22   1   1.592150000000002e-05      3.6769037343843496      30.998354024000001
    23   1      3.1842840785000002      1.8384656556156502      37.480262072000002
    24   1            1.5921340785        4.59615035061565      37.480262072000002
    25   2                       0                       0      29.446160215999996
    26   2      1.5921500000000002             2.757684695      29.446160215999996
    27   2      1.5921659215000001     0.91921903938435001            35.928623412
    28   2   1.592150000000002e-05      3.6769037343843496            35.928623412
    29   2      3.1842840785000002      1.8384656556156502      42.410531460000001
    30   2            1.5921340785        4.59615035061565      42.410531460000001
    31   2                       0                       0      32.550547831999999
    32   2      1.5921500000000002             2.757684695      32.550547831999999
    33   2      1.5921659215000001     0.91921903938435001      39.032455880000001
    34   2   1.592150000000002e-05      3.6769037343843496      39.032455880000001
    35   2      3.1842840785000002      1.8384656556156502      45.514919075999991
    36   2            1.5921340785        4.59615035061565      45.514919075999991
    37   1                       0              5.51536939      24.516445975999996
    38   1      1.5921500000000002      8.2730540850000001      24.516445975999996
    39   1      1.5921659215000001      6.4345884293843501      11.552074731999998
    40   1   1.592150000000002e-05      9.1922731243843501      11.552074731999998
    41   1      3.1842840785000002        7.35383504561565      18.033982780000002
    42   1            1.5921340785       10.11151974061565      18.033982780000002
    43   2                       0              5.51536939      9.9998809240000011
