,Mo_4dxy
-62.464000000000006,2.1348605e-06
-62.454,3.434153999999998e-06
-62.443999999999996,5.472881000000001e-06
-62.434000000000005,8.617410999999998e-06
-62.424,1.3429710000000005e-05
-62.413999999999994,2.065078e-05
-62.404,3.1647499999999985e-05
-62.394,4.768831999999999e-05
-62.38400000000001,7.130841999999999e-05
-62.374,0.00010548519999999998
-62.364,0.00015441179999999992
-62.354000000000006,0.00022383919999999986
-62.344,0.00032033949999999995
-62.333999999999996,0.00045455799999999987
-62.324000000000005,0.000639336
-62.314,0.0008883720000000001
-62.303999999999995,0.0012223370000000004
-62.294000000000004,0.001664056
-62.284,0.0022397040000000003
-62.27400000000001,0.002990400000000001
-62.264,0.0039544199999999976
-62.254,0.005182399999999999
-62.24400000000001,0.00670579
-62.234,0.008594270000000001
-62.224,0.010914199999999999
-62.214000000000006,0.0137249
-62.204,0.0170868
-62.193999999999996,0.02111319999999999
-62.184000000000005,0.025766900000000006
-62.174,0.031220900000000024
-62.163999999999994,0.03736140000000001
-62.154,0.04434600000000003
-62.144,0.05210000000000002
-62.13400000000001,0.06081599999999999
-62.124,0.070288
-62.114,0.080368
-62.104000000000006,0.09119499999999997
-62.094,0.102619
-62.083999999999996,0.11452900000000008
-62.074000000000005,0.12648999999999996
-62.064,0.13867200000000007
-62.053999999999995,0.15081999999999995
-62.044000000000004,0.16272000000000006
-62.034,0.17408000000000007
-62.02400000000001,0.1846400000000001
-62.014,0.19455999999999998
-62.004,0.20319999999999994
-61.99400000000001,0.2107199999999999
-61.984,0.21663999999999983
-61.974,0.2212800000000001
-61.964000000000006,0.22430000000000003
-61.954,0.22560000000000002
-61.943999999999996,0.2251000000000002
-61.934000000000005,0.22293999999999997
-61.924,0.2191999999999999
-61.913999999999994,0.2139200000000001
-61.904,0.20704000000000003
-61.894,0.19904000000000008
-61.88400000000001,0.1897600000000001
-61.874,0.1796
-61.864,0.16880000000000003
-61.854000000000006,0.15711999999999995
-61.844,0.14512
-61.833999999999996,0.13301999999999992
-61.824000000000005,0.12086599999999992
-61.814,0.10899199999999998
-61.803999999999995,0.09751399999999996
-61.794000000000004,0.08635200000000005
-61.784,0.07579200000000004
-61.77400000000001,0.066046
-61.764,0.056919000000000025
-61.754,0.048673000000000015
