,Mo_4dz2
-62.464000000000006,2.697201999999999e-06
-62.454,4.227614999999998e-06
-62.443999999999996,6.571826999999996e-06
-62.434000000000005,1.0102581000000004e-05
-62.424,1.537282e-05
-62.413999999999994,2.3193639999999997e-05
-62.404,3.4510829999999983e-05
-62.394,5.089052999999998e-05
-62.38400000000001,7.429219999999996e-05
-62.374,0.00010734370000000004
-62.364,0.00015355479999999998
-62.354000000000006,0.0002179120999999999
-62.344,0.0003052841
-62.333999999999996,0.000422352
-62.324000000000005,0.0005802679999999998
-62.314,0.0007892019999999999
-62.303999999999995,0.00106336
-62.294000000000004,0.0014171789999999997
-62.284,0.0018694000000000007
-62.27400000000001,0.0024390399999999995
-62.264,0.0031611799999999995
-62.254,0.004055000000000001
-62.24400000000001,0.005146579999999999
-62.234,0.006467449999999996
-62.224,0.0080487
-62.214000000000006,0.009929600000000005
-62.204,0.012115199999999996
-62.193999999999996,0.014667199999999995
-62.184000000000005,0.0175953
-62.174,0.020905800000000002
-62.163999999999994,0.024591999999999996
-62.154,0.028769600000000006
-62.144,0.03323200000000002
-62.13400000000001,0.038158999999999985
-62.124,0.043232
-62.114,0.048807000000000024
-62.104000000000006,0.05432699999999997
-62.094,0.06040000000000001
-62.083999999999996,0.06616000000000001
-62.074000000000005,0.072288
-62.064,0.07813600000000004
-62.053999999999995,0.083703
-62.044000000000004,0.08914900000000005
-62.034,0.09408
-62.02400000000001,0.09840000000000003
-62.014,0.10240000000000002
-62.004,0.10576000000000002
-61.99400000000001,0.10832000000000001
-61.984,0.11007999999999997
-61.974,0.11119999999999998
-61.964000000000006,0.11119999999999991
-61.954,0.11056
-61.943999999999996,0.10927999999999993
-61.934000000000005,0.10688000000000002
-61.924,0.10383999999999999
-61.913999999999994,0.10031999999999998
-61.904,0.09615999999999994
-61.894,0.09132999999999997
-61.88400000000001,0.08597799999999998
-61.874,0.08062400000000003
-61.864,0.074832
-61.854000000000006,0.06901199999999996
-61.844,0.06304000000000004
-61.833999999999996,0.057184000000000006
-61.824000000000005,0.051329000000000014
-61.814,0.04579200000000001
-61.803999999999995,0.04057599999999999
-61.794000000000004,0.035536000000000005
-61.784,0.03081600000000001
-61.77400000000001,0.02654549999999998
-61.764,0.022703300000000006
-61.754,0.019226
-61.74400000000001,0.016128399999999994
-61.734,0.013409000000000006
-61.724,0.011036799999999996
-61.714000000000006,0.009011300000000002
-61.704,0.007286510000000004
-61.693999999999996,0.00582775
-61.684000000000005,0.004622979999999998
-61.674,0.003628660000000001
-61.663999999999994,0.0028297599999999997
-61.654,0.00217848
-61.644,0.0016633579999999991
-61.63400000000001,0.0012565629999999994
-61.624,0.0009404779999999999
-61.614,0.0006970019999999995
-61.604000000000006,0.0005111860000000001
-61.594,0.00037166399999999974
-61.583999999999996,0.0002670107
-61.574000000000005,0.0001897098
-61.564,0.000133931
-61.553999999999995,9.341079999999995e-05
-61.544000000000004,6.456311e-05
-61.534,4.415455999999999e-05
-61.52400000000001,2.982758999999997e-05
-61.514,1.9979839999999997e-05
-61.504,1.3244620000000008e-05
-61.49400000000001,8.690222999999995e-06
-61.484,5.640774999999997e-06
-61.474,3.631913999999999e-06
-61.464000000000006,2.3046760000000008e-06
-61.454,1.4525344000000008e-06
-61.443999999999996,9.048473000000003e-07
-61.434000000000005,5.579268e-07
-61.424,3.4045653000000014e-07
