,S_1s
-83.82079999999999,3.865720221796e-07
-83.8108,5.952522087055998e-07
-83.8008,9.112661512644e-07
-83.79079999999999,1.3776642086689999e-06
-83.7808,2.0618954024369997e-06
-83.7708,3.0530148738720017e-06
-83.7608,4.479515949387997e-06
-83.7508,6.474192203626001e-06
-83.7408,9.296547725861007e-06
-83.7308,1.3163003116319998e-05
-83.7208,1.847099074399e-05
-83.71079999999999,2.5621119167539986e-05
-83.7008,3.528171783529999e-05
-83.6908,4.786197459949003e-05
-83.68079999999999,6.412958442649003e-05
-83.6708,8.529760237843003e-05
-83.6608,0.00011199373952790006
-83.65079999999999,0.00014574252072649998
-83.6408,0.0001874763251947
-83.6308,0.00023871436254770004
-83.6208,0.0003005936684003
-83.6108,0.0003743405751703999
-83.60079999999999,0.00046026846198549994
-83.5908,0.0005615180725694999
-83.5808,0.0006780779927327002
-83.57079999999999,0.0008079659101560999
-83.5608,0.0009541997865635
-83.5508,0.001113782948858
-83.54079999999999,0.0012856325324630002
-83.5308,0.0014696879482739992
-83.5208,0.0016599405258149998
-83.5108,0.0018562805045730002
-83.5008,0.002052647690226001
-83.4908,0.0022459424768350006
-83.4808,0.0024300978812759988
-83.4708,0.002601795428471999
-83.46079999999999,0.002755454117336
-83.4508,0.0028872878758
-83.4408,0.0029915117347380023
-83.43079999999999,0.003068202935180001
-83.4208,0.003099247353965
-83.4108,0.0031293151001600007
-83.40079999999999,0.003099089488730998
-83.3908,0.003043677149719
-83.3808,0.0029578582440919995
-83.3708,0.0028412433739520002
-83.3608,0.0026999824973200004
-83.35079999999999,0.002540592294331
-83.3408,0.0023626179100349996
-83.3308,0.0021753982175179995
-83.32079999999999,0.001979059058899
-83.3108,0.0017826596442129994
-83.3008,0.0015893756709010013
-83.29079999999999,0.0014011724139990002
-83.2808,0.0012211905679500007
-83.2708,0.0010524528451409001
-83.2608,0.0008989926619480006
-83.2508,0.0007578764014407998
-83.2408,0.0006351020055080002
-83.2308,0.0005246508282461998
-83.2208,0.0004265143011637003
-83.21079999999999,0.0003466943078425
-83.2008,0.0002765551754523
-83.1908,0.0002187740017771
-83.18079999999999,0.0001712131824904999
-83.1708,0.0001325496232393
-83.1608,0.00010156004047173005
-83.15079999999999,7.701404975305002e-05
-83.1408,5.768455427489e-05
-83.1308,4.265142771625999e-05
-83.1208,3.1297732824579985e-05
-83.1108,2.27667900741e-05
-83.10079999999999,1.6353755816399993e-05
-83.0908,1.159829808122e-05
-83.0808,8.161269034853001e-06
-83.07079999999999,5.675907826602002e-06
-83.0608,3.8967440965370004e-06
-83.0508,2.6478705793389993e-06
-83.04079999999999,1.7826490922050005e-06
-83.0308,1.187381568096001e-06
-83.0208,7.823779707535999e-07
-83.0108,5.093215460676001e-07
