,Mo_4dx2-y2
-62.393,2.139299999999999e-06
-62.382999999999996,3.4419329999999978e-06
-62.37299999999999,5.4858259999999995e-06
-62.363,8.641343000000004e-06
-62.352999999999994,1.346713e-05
-62.343,2.0715460000000002e-05
-62.333,3.177330999999999e-05
-62.32299999999999,4.7863280000000025e-05
-62.313,7.15958e-05
-62.303,0.00010594149999999999
-62.29299999999999,0.00015512759999999995
-62.283,0.0002249764
-62.272999999999996,0.0003220759999999999
-62.26299999999999,0.00045724399999999993
-62.253,0.0006436740000000001
-62.242999999999995,0.0008945349999999998
-62.23299999999999,0.0012317139999999999
-62.223,0.0016783739999999996
-62.212999999999994,0.0022596200000000004
-62.203,0.0030192
-62.193,0.003996029999999999
-62.18299999999999,0.0052417
-62.173,0.006788319999999999
-62.163,0.00870874
-62.15299999999999,0.0110736
-62.143,0.0139381
-62.132999999999996,0.0173747
-62.12299999999999,0.021485399999999998
-62.113,0.0262588
-62.102999999999994,0.03185430000000001
-62.093,0.03817579999999999
-62.083,0.04536700000000001
-62.07299999999999,0.053383
-62.063,0.062397000000000015
-62.053,0.0722
-62.04299999999999,0.08270800000000003
-62.033,0.09392299999999999
-62.022999999999996,0.10583900000000007
-62.01299999999999,0.11820500000000005
-62.003,0.13077899999999998
-61.992999999999995,0.14354399999999998
-61.98299999999999,0.15614999999999998
-61.973,0.16845000000000002
-61.962999999999994,0.18025000000000005
-61.953,0.19120000000000006
-61.943,0.20128999999999994
-61.93299999999999,0.20997
-61.923,0.21738999999999994
-61.913,0.22313
-61.90299999999999,0.22732000000000002
-61.893,0.22964999999999994
-61.882999999999996,0.23024999999999998
-61.87299999999999,0.2287700000000001
-61.863,0.2256700000000001
-61.852999999999994,0.22061999999999984
-61.843,0.21416999999999994
-61.833,0.20611000000000004
-61.82299999999999,0.19678000000000004
-61.813,0.18636999999999998
-61.803,0.17507
-61.79299999999999,0.1632
-61.783,0.1508900000000001
-61.772999999999996,0.13825999999999997
-61.76299999999999,0.125811
-61.753,0.11350600000000001
-61.742999999999995,0.10156199999999996
-61.73299999999999,0.09016600000000002
-61.723,0.079362
-61.712999999999994,0.06932200000000001
-61.703,0.060095
-61.693,0.051672
-61.68299999999999,0.04406100000000001
-61.673,0.037314
-61.663,0.03134360000000001
-61.65299999999999,0.026171599999999996
-61.643,0.021632100000000005
-61.632999999999996,0.0177716
-61.62299999999999,0.014492199999999998
-61.613,0.011720999999999994
-61.602999999999994,0.009415029999999998
-61.593,0.007519150000000001
-61.583,0.005957100000000001
-61.57299999999999,0.00468878
-61.563,0.0036617999999999993
-61.553,0.002842780000000001
-61.54299999999999,0.0021908579999999987
-61.533,0.001677244
-61.522999999999996,0.001274356
-61.51299999999999,0.0009602260000000002
-61.503,0.000719471
-61.492999999999995,0.000534617
-61.48299999999999,0.0003951995999999999
-61.473,0.00028955130000000003
-61.462999999999994,0.00021056319999999997
-61.453,0.00015190779999999998
-61.443,0.00010883469000000002
-61.43299999999999,7.721123999999997e-05
-61.423,5.4439380000000005e-05
-61.413,3.793698000000002e-05
-61.40299999999999,2.6295440999999984e-05
-61.393,1.8025639999999995e-05
-61.382999999999996,1.2259769999999995e-05
-61.37299999999999,8.264767999999997e-06
-61.363,5.5228792e-06
-61.352999999999994,3.6488127999999987e-06
-61.343,2.3953998999999996e-06
-61.333,1.5561242000000003e-06
-61.32299999999999,1.0005269299999996e-06
-61.313,6.360510400000001e-07
-61.303,4.005615000000001e-07
-61.29299999999999,2.5060014800000004e-07
-61.283,1.5489100399999997e-07
-61.272999999999996,9.476357999999999e-08
-61.26299999999999,5.743207840000001e-08
-61.253,3.443459180000001e-08
-61.242999999999995,2.0399020217200003e-08
-61.23299999999999,1.1987783109489998e-08
-61.223,6.9687360547600005e-09
-61.212999999999994,3.995398026759999e-09
-61.203,2.2776930115480005e-09
-61.193,1.284082705676e-09
-61.18299999999999,7.148892020823e-10
-61.173,3.947005732724601e-10
-61.163,2.150064962097e-10
-61.15299999999999,1.1602034902623203e-10
-61.143,6.2022319152041e-11
-61.132999999999996,3.2732679806360006e-11
-61.12299999999999,1.6957930117730997e-11
-61.113,8.775194074597e-12
-61.102999999999994,4.493864375979402e-12
-61.093,2.2772851242131003e-12
-61.083,1.1420585961090796e-12
-61.07299999999999,5.672854375261801e-13
-61.063,2.7808125432905007e-13
-61.053,1.3489632484039399e-13
-61.04299999999999,6.471786907371598e-14
-61.033,3.070172366115699e-14
-61.022999999999996,0.0
-61.01299999999999,0.0
-61.003,0.0
-60.992999999999995,0.0
-60.98299999999999,0.0
-60.973,0.0
-60.962999999999994,0.0
-60.953,0.0
-60.943,0.0
-60.93299999999999,0.0
-60.923,0.0
-60.913,0.0
