,S_2py
-62.393,2.2342808999999997e-05
-62.382999999999996,3.578026600000001e-05
-62.37299999999999,5.687619000000002e-05
-62.363,8.917363999999999e-05
-62.352999999999994,0.00013854562000000003
-62.343,0.00021301699999999994
-62.333,0.0003241133
-62.32299999999999,0.00048764480000000035
-62.313,0.0007276389999999999
-62.303,0.0010731258999999995
-62.29299999999999,0.0015663430000000004
-62.283,0.0022636209999999995
-62.272999999999996,0.0032376850000000006
-62.26299999999999,0.004578646999999999
-62.253,0.006415931
-62.242999999999995,0.008912210000000005
-62.23299999999999,0.012234010000000002
-62.223,0.01663763999999999
-62.212999999999994,0.022390910000000007
-62.203,0.029844720000000005
-62.193,0.03933321999999999
-62.18299999999999,0.051385400000000005
-62.173,0.06648230000000001
-62.163,0.08512069999999998
-62.15299999999999,0.10811119999999995
-62.143,0.13576829999999995
-62.132999999999996,0.16896519999999998
-62.12299999999999,0.20818439999999994
-62.113,0.25417999999999996
-62.102999999999994,0.307282
-62.093,0.3681129999999999
-62.083,0.43699899999999986
-62.07299999999999,0.5140789999999998
-62.063,0.5993680000000001
-62.053,0.6922159999999996
-62.04299999999999,0.7915679999999999
-62.033,0.8974989999999994
-62.022999999999996,1.0103600000000004
-62.01299999999999,1.1267799999999997
-62.003,1.2455400000000005
-61.992999999999995,1.3656500000000005
-61.98299999999999,1.4834899999999986
-61.973,1.597359999999999
-61.962999999999994,1.7073800000000006
-61.953,1.8083000000000025
-61.943,1.9002000000000014
-61.93299999999999,1.982
-61.923,2.0475799999999995
-61.913,2.1003899999999995
-61.90299999999999,2.13734
-61.893,2.1574
-61.882999999999996,2.1590999999999996
-61.87299999999999,2.1435000000000004
-61.863,2.1108000000000007
-61.852999999999994,2.0628999999999986
-61.843,1.9991000000000008
-61.833,1.922299999999999
-61.82299999999999,1.8341000000000032
-61.813,1.7354800000000006
-61.803,1.6284399999999986
-61.79299999999999,1.5164699999999998
-61.783,1.4000499999999991
-61.772999999999996,1.2825399999999998
-61.76299999999999,1.16546
-61.753,1.0499599999999996
-61.742999999999995,0.9389999999999998
