,Mo_4dz2
-62.351400000000005,5.5694e-06
-62.3414,8.818999999999998e-06
-62.331399999999995,1.3833000000000005e-05
-62.321400000000004,2.1439e-05
-62.3114,3.291199999999999e-05
-62.301399999999994,4.9978999999999983e-05
-62.2914,7.5094e-05
-62.2814,0.00011167000000000006
-62.27140000000001,0.00016428999999999996
-62.2614,0.0002392600000000001
-62.2514,0.0003447000000000001
-62.241400000000006,0.00049159
-62.2314,0.00069386
-62.221399999999996,0.0009694999999999994
-62.211400000000005,0.0013378999999999993
-62.2014,0.0018308000000000005
-62.191399999999994,0.0024768000000000004
-62.181400000000004,0.0033179999999999985
-62.1714,0.004396099999999999
-62.16140000000001,0.005765799999999999
-62.1514,0.007472999999999999
-62.1414,0.009610000000000002
-62.131400000000006,0.012219
-62.1214,0.015365999999999996
-62.111399999999996,0.019126999999999995
-62.101400000000005,0.023564000000000005
-62.0914,0.028721000000000007
-62.081399999999995,0.034647
-62.071400000000004,0.04137000000000002
-62.0614,0.048880000000000014
-62.051399999999994,0.057143000000000034
-62.0414,0.06612300000000003
-62.0314,0.07570999999999999
-62.02140000000001,0.08580000000000004
-62.0114,0.09630999999999995
-62.0014,0.10698000000000002
-61.991400000000006,0.11758000000000007
-61.9814,0.12766999999999992
-61.971399999999996,0.13743000000000005
-61.961400000000005,0.14643
-61.9514,0.15444000000000008
-61.941399999999994,0.16097999999999998
-61.931400000000004,0.16646000000000002
-61.9214,0.16998999999999997
-61.91140000000001,0.17189999999999994
-61.9014,0.17202000000000006
-61.8914,0.17063999999999996
-61.881400000000006,0.16737000000000013
-61.8714,0.16248999999999997
-61.861399999999996,0.1561400000000001
-61.851400000000005,0.14848999999999998
-61.8414,0.13994000000000006
-61.831399999999995,0.13045999999999996
-61.821400000000004,0.12041999999999994
-61.8114,0.11007999999999994
-61.801399999999994,0.09957999999999997
-61.7914,0.08928
-61.7814,0.07926899999999996
-61.77140000000001,0.06962799999999998
-61.7614,0.060721000000000025
-61.7514,0.05240800000000001
-61.741400000000006,0.044827000000000006
-61.7314,0.03800300000000001
-61.721399999999996,0.031946
-61.711400000000005,0.02663399999999999
-61.7014,0.022040000000000008
-61.691399999999994,0.018084999999999997
-61.681400000000004,0.014734999999999998
-61.6714,0.011930999999999997
-61.66140000000001,0.0095883
-61.6514,0.007680499999999999
-61.6414,0.0060971
-61.631400000000006,0.004819799999999999
-61.6214,0.0037948999999999995
-61.611399999999996,0.0029741999999999998
-61.601400000000005,0.0023177999999999996
-61.5914,0.001803600000000001
-61.581399999999995,0.0013957899999999998
-61.571400000000004,0.0010773599999999996
-61.5614,0.0008280999999999994
-61.551399999999994,0.0006339700000000001
-61.5414,0.00048332999999999997
-61.5314,0.0003668000000000001
-61.52140000000001,0.00027726800000000016
-61.5114,0.000208201
-61.5014,0.00015560099999999995
-61.491400000000006,0.00011562999999999999
-61.4814,8.543400000000001e-05
-61.471399999999996,6.255700000000002e-05
-61.461400000000005,4.5508099999999985e-05
-61.4514,3.28599e-05
-61.441399999999994,2.3525800000000004e-05
-61.431400000000004,1.6697700000000008e-05
-61.4214,1.17587e-05
-61.41140000000001,8.21275e-06
-61.4014,5.670399999999999e-06
-61.3914,3.8819300000000005e-06
-61.381400000000006,2.6318300000000016e-06
-61.3714,1.7670200000000007e-06
-61.361399999999996,1.175194e-06
-61.351400000000005,7.72262e-07
-61.3414,5.039030000000002e-07
-61.331399999999995,3.249430000000001e-07
-61.321400000000004,2.073979e-07
-61.3114,1.3100140000000002e-07
-61.301399999999994,8.181839999999998e-08
-61.2914,5.0625609999999994e-08
-61.2814,3.0985719999999994e-08
-61.27140000000001,1.8764000000000005e-08
-61.2614,1.1235020000000009e-08
-61.2514,6.669147000000001e-09
-61.241400000000006,3.910001000000001e-09
-61.2314,2.267825e-09
-61.221399999999996,1.3013044e-09
-61.211400000000005,7.382141999999996e-10
-61.2014,4.155645999999997e-10
-61.191399999999994,2.3104205999999996e-10
-61.181400000000004,1.2670202907932e-10
-61.1714,6.902632198658034e-11
-61.16140000000001,3.716021929787408e-11
-61.1514,1.9795010390550764e-11
-61.1414,1.0430725690080174e-11
-61.131400000000006,5.434962155286908e-12
-61.1214,2.802104511209076e-12
-61.111399999999996,1.428748433852177e-12
-61.101400000000005,7.220314840845494e-13
-61.0914,3.600017112797234e-13
-61.081399999999995,1.7774626915189857e-13
-61.071400000000004,8.687155387130635e-14
-61.0614,4.1959814459891e-14
-61.051399999999994,2.0051720298353164e-14
-61.0414,0.0
-61.0314,0.0
-61.02140000000001,0.0
-61.0114,0.0
-61.0014,0.0
-60.991400000000006,0.0
-60.9814,0.0
-60.971399999999996,0.0
-60.961400000000005,0.0
-60.9514,0.0
-60.941399999999994,0.0
-60.931400000000004,0.0
-60.9214,0.0
-60.91140000000001,0.0
-60.9014,0.0
-60.8914,0.0
-60.881400000000006,0.0
-60.8714,0.0
-60.861399999999996,0.0
-60.851400000000005,0.0
-60.8414,0.0
-60.831399999999995,0.0
-60.821400000000004,0.0
-60.8114,0.0
-60.801399999999994,0.0
-60.7914,0.0
-60.7814,0.0
-60.77140000000001,0.0
