,Mo_4dx2-y2
-62.351400000000005,4.400399999999999e-06
-62.3414,7.134799999999998e-06
-62.331399999999995,1.1437e-05
-62.321400000000004,1.8155999999999997e-05
-62.3114,2.8507000000000007e-05
-62.301399999999994,4.428299999999998e-05
-62.2914,6.808499999999997e-05
-62.2814,0.00010354000000000001
-62.27140000000001,0.00015605000000000008
-62.2614,0.00023236000000000009
-62.2514,0.0003424799999999997
-62.241400000000006,0.0004995299999999999
-62.2314,0.00072126
-62.221399999999996,0.0010299
-62.211400000000005,0.0014556000000000003
-62.2014,0.002035900000000001
-62.191399999999994,0.0028166000000000003
-62.181400000000004,0.0038558999999999993
-62.1714,0.0052232
-62.16140000000001,0.0070021000000000016
-62.1514,0.009293000000000004
-62.1414,0.012195
-62.131400000000006,0.01583499999999999
-62.1214,0.020347
-62.111399999999996,0.025870000000000008
-62.101400000000005,0.032548999999999995
-62.0914,0.04051600000000001
-62.081399999999995,0.049904999999999984
-62.071400000000004,0.060819000000000005
-62.0614,0.07328999999999998
-62.051399999999994,0.08744999999999997
-62.0414,0.10332000000000002
-62.0314,0.12072999999999998
-62.02140000000001,0.13958000000000007
-62.0114,0.15958999999999995
-62.0014,0.18050999999999998
-61.991400000000006,0.20213999999999996
-61.9814,0.22385999999999984
-61.971399999999996,0.2454900000000001
-61.961400000000005,0.26625
-61.9514,0.28567
-61.941399999999994,0.30347999999999997
-61.931400000000004,0.31881000000000004
-61.9214,0.3313600000000001
-61.91140000000001,0.3409599999999998
-61.9014,0.3471399999999999
-61.8914,0.34948999999999975
-61.881400000000006,0.34846999999999967
-61.8714,0.34359
-61.861399999999996,0.3353699999999999
-61.851400000000005,0.32403000000000004
-61.8414,0.3096599999999999
-61.831399999999995,0.29303
-61.821400000000004,0.2742200000000001
-61.8114,0.2542100000000001
-61.801399999999994,0.23311999999999994
-61.7914,0.21161999999999986
-61.7814,0.19043
-61.77140000000001,0.16929000000000002
-61.7614,0.14926
-61.7514,0.13028000000000003
-61.741400000000006,0.11265000000000003
-61.7314,0.09656499999999994
-61.721399999999996,0.081862
-61.711400000000005,0.06886199999999998
-61.7014,0.05737500000000003
-61.691399999999994,0.04744600000000001
-61.681400000000004,0.03889900000000001
-61.6714,0.031645000000000006
-61.66140000000001,0.025550000000000007
-61.6514,0.02048099999999999
-61.6414,0.016297999999999997
-61.631400000000006,0.012897400000000003
-61.6214,0.010142999999999998
-61.611399999999996,0.0079349
-61.601400000000005,0.006172399999999999
-61.5914,0.004777700000000002
-61.581399999999995,0.0036799999999999997
-61.571400000000004,0.002822900000000002
-61.5614,0.0021550599999999994
-61.551399999999994,0.0016362800000000002
-61.5414,0.0012391700000000004
-61.5314,0.0009335799999999997
-61.52140000000001,0.00069959
-61.5114,0.00052173
-61.5014,0.0003868929999999999
-61.491400000000006,0.00028538000000000017
-61.4814,0.00020912299999999994
-61.471399999999996,0.000152239
-61.461400000000005,0.00011017199999999992
-61.4514,7.915599999999996e-05
-61.441399999999994,5.6354800000000005e-05
-61.431400000000004,3.9841699999999995e-05
-61.4214,2.7941099999999992e-05
-61.41140000000001,1.9416400000000006e-05
-61.4014,1.3373059999999996e-05
-61.3914,9.130560000000001e-06
-61.381400000000006,6.17697e-06
-61.3714,4.1425500000000015e-06
-61.361399999999996,2.7467929999999997e-06
