,S_1s
-62.8739,6.654763e-06
-62.863899999999994,1.053341e-05
-62.8539,1.650446e-05
-62.8439,2.561125e-05
-62.83389999999999,3.9347879999999995e-05
-62.8239,5.98838e-05
-62.8139,9.017249999999998e-05
-62.803900000000006,0.00013459240000000003
-62.7939,0.00019887950000000004
-62.783899999999996,0.00029116280000000003
-62.773900000000005,0.00042204300000000015
-62.7639,0.0006058499999999999
-62.753899999999994,0.0008615349999999999
-62.743900000000004,0.001213417
-62.7339,0.001693304
-62.72389999999999,0.0023414300000000007
-62.7139,0.003207149999999999
-62.7039,0.00435533
-62.69389999999999,0.005852870000000002
-62.6839,0.007798140000000003
-62.673899999999996,0.0102976
-62.663900000000005,0.013468799999999996
-62.6539,0.0174707
-62.643899999999995,0.02243549999999999
-62.633900000000004,0.0285849
-62.6239,0.03607559999999997
-62.613899999999994,0.0451219
-62.6039,0.05592599999999999
-62.5939,0.068769
-62.58389999999999,0.08379199999999998
-62.5739,0.10115900000000004
-62.5639,0.12113099999999997
-62.553900000000006,0.143746
-62.5439,0.16914200000000001
-62.533899999999996,0.19723900000000003
-62.523900000000005,0.2280290000000001
-62.5139,0.26133000000000006
-62.503899999999994,0.2969499999999999
-62.493900000000004,0.33449999999999985
-62.4839,0.3734199999999998
-62.47389999999999,0.41331000000000007
-62.4639,0.4534800000000004
-62.4539,0.4931300000000002
-62.44389999999999,0.5316799999999999
-62.4339,0.5681400000000001
-62.423899999999996,0.6017800000000004
-62.413900000000005,0.6315799999999999
-62.4039,0.65712
-62.393899999999995,0.67762
-62.383900000000004,0.6925600000000001
-62.3739,0.7013900000000002
-62.363899999999994,0.7039900000000002
-62.3539,0.70017
-62.3439,0.6900399999999999
-62.33389999999999,0.6739100000000006
-62.3239,0.6520199999999998
-62.3139,0.62501
-62.303900000000006,0.59363
-62.2939,0.5586299999999998
-62.283899999999996,0.5207499999999999
-62.273900000000005,0.4809800000000001
-62.2639,0.43995999999999996
-62.253899999999994,0.398703
-62.243900000000004,0.3578220000000002
-62.2339,0.31813099999999994
-62.22389999999999,0.2801629999999999
-62.2139,0.24431199999999995
-62.2039,0.21102500000000005
-62.19389999999999,0.180613
-62.1839,0.152963
-62.173899999999996,0.1282920000000001
-62.163900000000005,0.10660210000000002
-62.1539,0.0877392
-62.143899999999995,0.07144809999999999
-62.133900000000004,0.057621399999999996
-62.1239,0.046025699999999996
-62.113899999999994,0.036393400000000006
-62.1039,0.028498300000000004
-62.0939,0.02208758
-62.08389999999999,0.016951340000000002
-62.0739,0.012880810000000001
-62.0639,0.009688030000000002
-62.053900000000006,0.007215380000000001
-62.0439,0.005319279999999999
-62.033899999999996,0.0038801899999999995
-62.023900000000005,0.0028031539999999995
-62.0139,0.002004755
-62.003899999999994,0.0014190660000000005
-61.993900000000004,0.000994377
-61.9839,0.0006893693000000001
-61.97389999999999,0.0004733027
-61.9639,0.0003216704999999999
-61.9539,0.0002163240999999999
-61.94389999999999,0.0001439875
-61.9339,9.488889000000001e-05
-61.923899999999996,6.185448999999997e-05
-61.913900000000005,3.992807000000001e-05
-61.9039,2.550575999999999e-05
-61.893899999999995,1.6123182e-05
-61.883900000000004,1.0087790999999999e-05
-61.8739,6.244817000000001e-06
-61.863899999999994,3.828260999999997e-06
-61.8539,2.3211849e-06
-61.8439,1.3929474999999993e-06
-61.83389999999999,8.276351000000001e-07
-61.8239,4.86225e-07
-61.8139,2.8293431000000013e-07
-61.803900000000006,1.6284263999999996e-07
-61.7939,9.277496000000001e-08
-61.783899999999996,5.2307740000000024e-08
-61.773900000000005,2.9167154000000002e-08
-61.7639,1.6100862999999992e-08
-61.753899999999994,8.796644000000002e-09
-61.743900000000004,4.753023499999999e-09
-61.7339,2.5428502000000002e-09
-61.72389999999999,1.34555097e-09
-61.7139,7.048830599999997e-10
-61.7039,3.6521194999999997e-10
-61.69389999999999,1.8714568800000001e-10
-61.6839,9.467973499999999e-11
-61.673899999999996,4.7333814979999986e-11
-61.663900000000005,2.3440487460000007e-11
-61.6539,1.1254505960000008e-11
-61.643899999999995,5.224638705999999e-12
