,Mo_3pz
-62.8739,2.537273000000001e-10
-62.863899999999994,3.957622e-10
-62.8539,6.132726e-10
-62.8439,9.381294e-10
-62.83389999999999,1.4192750000000001e-09
-62.8239,2.127153000000001e-09
-62.8139,3.1522599999999984e-09
-62.803900000000006,4.625585000000002e-09
-62.7939,6.7145699999999995e-09
-62.783899999999996,9.63565e-09
-62.773900000000005,1.3707750000000002e-08
-62.7639,1.928956e-08
-62.753899999999994,2.684923999999999e-08
-62.743900000000004,3.70654e-08
-62.7339,5.0418400000000004e-08
-62.72389999999999,6.804370000000001e-08
-62.7139,9.087979999999997e-08
-62.7039,1.20109e-07
-62.69389999999999,1.5722830000000004e-07
-62.6839,2.0367799999999995e-07
-62.673899999999996,2.6099399999999986e-07
-62.663900000000005,3.3119299999999997e-07
-62.6539,4.1587799999999993e-07
-62.643899999999995,5.177460000000002e-07
-62.633900000000004,6.369509999999997e-07
-62.6239,7.773379999999998e-07
-62.613899999999994,9.376100000000003e-07
-62.6039,1.1222800000000003e-06
-62.5939,1.3282500000000004e-06
-62.58389999999999,1.5573400000000004e-06
-62.5739,1.8091400000000006e-06
-62.5639,2.0814199999999994e-06
-62.553900000000006,2.3712600000000007e-06
-62.5439,2.67798e-06
-62.533899999999996,2.9955899999999995e-06
-62.523900000000005,3.3201900000000006e-06
-62.5139,3.6466e-06
-62.503899999999994,3.9708999999999995e-06
-62.493900000000004,4.285399999999999e-06
-62.4839,4.5850999999999995e-06
-62.47389999999999,4.862800000000001e-06
-62.4639,5.100899999999999e-06
-62.4539,5.3368e-06
-62.44389999999999,5.528100000000001e-06
-62.4339,5.6683000000000004e-06
-62.423899999999996,5.7587e-06
-62.413900000000005,5.8118e-06
-62.4039,5.8205e-06
-62.393899999999995,5.7823000000000005e-06
-62.383900000000004,5.700700000000002e-06
-62.3739,5.5744e-06
-62.363899999999994,5.4100999999999975e-06
-62.3539,5.2105e-06
-62.3439,4.977999999999999e-06
-62.33389999999999,4.719700000000001e-06
-62.3239,4.439399999999999e-06
-62.3139,4.1438e-06
-62.303900000000006,3.8371e-06
-62.2939,3.5252000000000014e-06
-62.283899999999996,3.2116e-06
-62.273900000000005,2.9037000000000003e-06
