,Mo_4dz2
-62.86,1.3902323499999999e-06
-62.849999999999994,2.18191375e-06
-62.84,3.3894270900000008e-06
-62.83,5.215354400000001e-06
-62.81999999999999,7.940712999999999e-06
-62.81,1.1961665799999995e-05
-62.8,1.7839859899999997e-05
-62.78999999999999,2.6331921999999995e-05
-62.78,3.8533556000000006e-05
-62.769999999999996,5.5733320000000005e-05
-62.75999999999999,7.981867700000003e-05
-62.75,0.00011316468000000001
-62.739999999999995,0.00015872065999999996
-62.730000000000004,0.00022061809
-62.72,0.0003036745500000001
-62.709999999999994,0.0004133958000000001
-62.7,0.0005573567999999998
-62.69,0.0007443134000000002
-62.67999999999999,0.0009838216999999998
-62.67,0.0012873772999999998
-62.66,0.0016688360000000001
-62.64999999999999,0.0021417100000000007
-62.64,0.002722879
-62.629999999999995,0.003431996
-62.61999999999999,0.004284977999999999
-62.61,0.00529257
-62.599999999999994,0.006479990000000002
-62.59,0.007861670000000003
-62.58,0.009455709999999999
-62.56999999999999,0.011269150000000004
-62.56,0.01331568
-62.55,0.015594199999999996
-62.53999999999999,0.0181547
-62.53,0.020913500000000005
-62.519999999999996,0.023910600000000008
-62.50999999999999,0.027172399999999996
-62.5,0.030676200000000004
-62.489999999999995,0.03435480000000001
-62.480000000000004,0.038274699999999995
-62.47,0.04235600000000001
-62.459999999999994,0.046676000000000016
-62.45,0.05122499999999997
-62.44,0.05596299999999999
-62.42999999999999,0.06082800000000002
-62.42,0.065908
-62.41,0.071203
-62.39999999999999,0.076639
-62.39,0.08223599999999999
-62.379999999999995,0.08804000000000001
-62.36999999999999,0.093914
-62.36,0.09994999999999998
-62.349999999999994,0.10597000000000001
-62.34,0.11172
-62.33,0.11754999999999996
-62.31999999999999,0.12280999999999999
-62.31,0.12785
-62.3,0.13236
-62.28999999999999,0.13616999999999999
-62.28,0.13925
-62.269999999999996,0.14136899999999997
-62.25999999999999,0.1425709999999999
-62.25,0.14244400000000002
-62.239999999999995,0.14127599999999998
-62.230000000000004,0.13903799999999997
-62.22,0.13562100000000005
-62.209999999999994,0.13119899999999998
-62.2,0.12590499999999993
-62.19,0.11949300000000009
-62.17999999999999,0.11247500000000003
-62.17,0.10475999999999996
-62.16,0.09669199999999997
-62.14999999999999,0.08848270000000005
-62.14,0.08001930000000004
-62.129999999999995,0.0716877
-62.11999999999999,0.06367340000000003
-62.11,0.05597340000000002
-62.099999999999994,0.04864610000000002
-62.09,0.04193269999999998
-62.08,0.03577029999999998
-62.06999999999999,0.030197079999999987
-62.06,0.025232419999999988
-62.05,0.02086885999999999
-62.03999999999999,0.017083189999999998
-62.03,0.01384185
-62.019999999999996,0.011107920000000005
-62.00999999999999,0.008819863
-62.0,0.006930826999999999
-61.989999999999995,0.005385762000000003
