,S_2py
-62.86,1.2533009560000002e-05
-62.849999999999994,1.9950217999999997e-05
-62.84,3.1425369299999996e-05
-62.83,4.9004192599999995e-05
-62.81999999999999,7.564528920000003e-05
-62.81,0.00011563812199999993
-62.8,0.000174946219
-62.78999999999999,0.0002619212410000001
-62.78,0.00038865861399999994
-62.769999999999996,0.0005704540700000001
-62.75999999999999,0.00082921687
-62.75,0.0011936939100000005
-62.739999999999995,0.00170210239
-62.730000000000004,0.002399766899999999
-62.72,0.0033509000000000004
-62.709999999999994,0.004637530600000003
-62.7,0.0063521799999999955
-62.69,0.008615905999999994
-62.67999999999999,0.011564976999999992
-62.67,0.015395229999999998
-62.66,0.02026113299999999
-62.64999999999999,0.026439585000000012
-62.64,0.03415007
-62.629999999999995,0.04370833999999996
-62.61999999999999,0.055399819999999995
-62.61,0.06955202000000002
-62.599999999999994,0.08652511999999993
-62.59,0.10664580000000008
-62.58,0.1301986000000001
-62.56999999999999,0.15755600000000006
-62.56,0.1889689
-62.55,0.22462550000000003
-62.53999999999999,0.26469249999999983
-62.53,0.30944200000000005
-62.519999999999996,0.3585540000000002
-62.50999999999999,0.41241700000000003
-62.5,0.4710110000000001
-62.489999999999995,0.533811
-62.480000000000004,0.6010099999999998
-62.47,0.6718029999999996
-62.459999999999994,0.746944000000001
-62.45,0.8255400000000002
-62.44,0.9082900000000004
-62.42999999999999,0.9944100000000003
-62.42,1.083969999999999
-62.41,1.1770400000000003
-62.39999999999999,1.2741099999999994
-62.39,1.3746500000000001
-62.379999999999995,1.4784699999999993
-62.36999999999999,1.5859999999999992
-62.36,1.695989999999999
-62.349999999999994,1.8072700000000006
-62.34,1.9196000000000002
-62.33,2.0333999999999994
-62.31999999999999,2.142699999999999
-62.31,2.251800000000002
-62.3,2.3519600000000027
-62.28999999999999,2.444839999999998
-62.28,2.52487
-62.269999999999996,2.591860000000001
-62.25999999999999,2.6402400000000017
-62.25,2.6746699999999994
-62.239999999999995,2.684630000000001
-62.230000000000004,2.675660000000002
-62.22,2.6432699999999985
-62.209999999999994,2.5896200000000023
-62.2,2.5138300000000027
-62.19,2.4181999999999984
-62.17999999999999,2.304432999999998
-62.17,2.1751460000000016
-62.16,2.0350580000000007
-62.14999999999999,1.8823349999999994
-62.14,1.7280799999999985
