,Mo_2s
-62.86,1.8550185500000008e-05
-62.849999999999994,2.9387118400000004e-05
-62.84,4.60740191e-05
-62.83,7.1518106e-05
-62.81999999999999,0.00010994924599999997
-62.81,0.000167326101
-62.8,0.000252259986
-62.78999999999999,0.0003761699600000001
-62.78,0.0005558490500000002
-62.769999999999996,0.00081287117
-62.75999999999999,0.0011777165
-62.75,0.0016874320000000004
-62.739999999999995,0.0023970567999999997
-62.730000000000004,0.0033666748000000008
-62.72,0.0046853949
-62.709999999999994,0.006458068000000001
-62.7,0.008815807
-62.69,0.011916852999999996
-62.67999999999999,0.015942759000000004
-62.67,0.021167619999999998
-62.66,0.027788330000000003
-62.64999999999999,0.036137020000000006
-62.64,0.04657650999999998
-62.629999999999995,0.05939016
-62.61999999999999,0.07512099999999997
-62.61,0.09409570000000002
-62.599999999999994,0.11682769999999998
-62.59,0.14354350000000005
-62.58,0.1749223
-62.56999999999999,0.21166610000000002
-62.56,0.25318100000000004
-62.55,0.3005010000000001
-62.53999999999999,0.35387900000000017
-62.53,0.4129149999999999
-62.519999999999996,0.4780470000000001
-62.50999999999999,0.5497199999999999
-62.5,0.6268469999999999
-62.489999999999995,0.7102299999999998
-62.480000000000004,0.79906
-62.47,0.8934400000000001
-62.459999999999994,0.9928500000000005
-62.45,1.0970900000000001
-62.44,1.2067899999999996
-62.42999999999999,1.3210400000000007
-62.42,1.4398399999999998
-62.41,1.5634899999999998
-62.39999999999999,1.6926000000000005
-62.39,1.8245999999999996
-62.379999999999995,1.9622000000000002
-62.36999999999999,2.1033000000000004
-62.36,2.2484
-62.349999999999994,2.395
-62.34,2.5441
-62.33,2.6927
-62.31999999999999,2.8367999999999984
-62.31,2.976099999999998
-62.3,3.108299999999999
-62.28999999999999,3.2283
-62.28,3.332800000000001
-62.269999999999996,3.420399999999999
-62.25999999999999,3.4850000000000008
-62.25,3.527300000000001
-62.239999999999995,3.5422999999999987
-62.230000000000004,3.5309000000000004
-62.22,3.488899999999998
-62.209999999999994,3.4205300000000003
-62.2,3.3212699999999993
-62.19,3.1976100000000005
-62.17999999999999,3.05023
-62.17,2.88099
-62.16,2.6963600000000008
-62.14999999999999,2.4992799999999997
-62.14,2.2942100000000014
-62.129999999999995,2.0846
-62.11999999999999,1.8755369999999991
-62.11,1.671344999999999
-62.099999999999994,1.4739679999999993
-62.09,1.2865729999999995
-62.08,1.1109570000000004
-62.06999999999999,0.9503049999999996
-62.06,0.8041530000000002
-62.05,0.6726236000000002
-62.03999999999999,0.5576828000000003
-62.03,0.45790739999999996
-62.019999999999996,0.37160410000000016
-62.00999999999999,0.29847450000000014
-62.0,0.23730839999999986
-61.989999999999995,0.18662536999999987
-61.980000000000004,0.14528473000000003
-61.97,0.11194022000000006
-61.959999999999994,0.08531354999999996
-61.95,0.06428487999999995
-61.94,0.047978594999999985
-61.92999999999999,0.03545990000000001
-61.92,0.025910191999999995
-61.91,0.018731689
-61.89999999999999,0.013398266000000002
-61.89,0.0094873577
-61.879999999999995,0.0066453762000000015
-61.86999999999999,0.004600702400000001
-61.86,0.0031573405
-61.849999999999994,0.0021421684399999994
-61.84,0.0014380097099999998
-61.83,0.00095508812
-61.81999999999999,0.0006275858400000001
-61.81,0.00040852631500000014
-61.8,0.00026261983100000005
-61.78999999999999,0.000167140706
-61.78,0.000105273728
