,Mo_3pz
-56.65,0.0
-56.64,0.0
-56.629999999999995,0.0
-56.62,0.0
-56.61,0.0
-56.599999999999994,0.0
-56.589999999999996,0.0
-56.58,0.0
-56.57,0.0
-56.559999999999995,0.0
-56.55,0.0
-56.54,0.0
-56.529999999999994,0.0
-56.519999999999996,0.0
-56.51,0.0
-56.5,0.0
-56.489999999999995,0.0
-56.48,0.0
-56.47,0.0
-56.459999999999994,0.0
-56.449999999999996,0.0
-56.44,0.0
-56.43,0.0
-56.419999999999995,0.0
-56.41,0.0
-56.4,0.0
-56.39,0.0
-56.379999999999995,0.0
-56.37,0.0
-56.36,0.0
-56.349999999999994,0.0
-56.339999999999996,0.0
-56.33,0.0
-56.32,0.0
-56.309999999999995,0.0
-56.3,0.0
-56.29,0.0
-56.279999999999994,0.0
-56.269999999999996,0.0
-56.26,0.0
-56.25,0.0
-56.239999999999995,0.0
-56.23,0.0
-56.22,0.0
-56.209999999999994,0.0
-56.199999999999996,0.0
-56.19,0.0
-56.18,0.0
-56.169999999999995,0.0
-56.16,0.0
-56.15,0.0
-56.14,0.0
-56.129999999999995,0.0
-56.12,0.0
-56.11,0.0
-56.099999999999994,0.0
-56.089999999999996,0.0
-56.08,0.0
-56.07,0.0
-56.059999999999995,0.0
-56.05,0.0
-56.04,0.0
-56.029999999999994,0.0
-56.019999999999996,0.0
-56.01,0.0
-56.0,0.0
-55.989999999999995,0.0
-55.98,0.0
-55.97,0.0
-55.959999999999994,0.0
-55.949999999999996,0.0
-55.94,0.0
-55.93,0.0
-55.919999999999995,0.0
-55.91,0.0
-55.9,0.0
-55.89,0.0
-55.879999999999995,0.0
-55.87,0.0
-55.86,0.0
-55.849999999999994,0.0
-55.839999999999996,0.0
-55.83,0.0
-55.82,0.0
-55.809999999999995,0.0
-55.8,0.0
-55.79,0.0
-55.779999999999994,0.0
-55.769999999999996,0.0
-55.76,0.0
-55.75,0.0
-55.739999999999995,0.0
-55.73,0.0
-55.72,0.0
-55.709999999999994,0.0
-55.699999999999996,0.0
-55.69,0.0
-55.68,0.0
-55.669999999999995,0.0
-55.66,0.0
-55.65,0.0
-55.64,0.0
-55.629999999999995,0.0
-55.62,0.0
-55.61,0.0
-55.599999999999994,0.0
-55.589999999999996,0.0
-55.58,0.0
-55.57,0.0
-55.559999999999995,0.0
-55.55,0.0
-55.54,0.0
-55.529999999999994,0.0
-55.519999999999996,0.0
-55.51,0.0
-55.5,0.0
-55.489999999999995,0.0
-55.48,0.0
-55.47,0.0
-55.459999999999994,0.0
-55.449999999999996,0.0
-55.44,0.0
-55.43,0.0
-55.419999999999995,0.0
-55.41,0.0
-55.4,0.0
-55.39,0.0
-55.379999999999995,0.0
-55.37,0.0
-55.36,0.0
-55.349999999999994,0.0
-55.339999999999996,0.0
-55.33,0.0
-55.32,0.0
-55.309999999999995,0.0
-55.3,0.0
-55.29,0.0
-55.279999999999994,0.0
-55.269999999999996,0.0
-55.26,0.0
-55.25,0.0
-55.239999999999995,0.0
-55.23,0.0
-55.22,0.0
-55.209999999999994,0.0
-55.199999999999996,0.0
-55.19,0.0
-55.18,0.0
-55.169999999999995,0.0
-55.16,0.0
-55.15,0.0
-55.14,0.0
-55.129999999999995,0.0
-55.12,0.0
-55.11,0.0
-55.099999999999994,0.0
-55.089999999999996,0.0
-55.08,0.0
-55.07,0.0
-55.059999999999995,0.0
-55.05,0.0
-55.04,0.0
-55.029999999999994,0.0
-55.019999999999996,0.0
-55.01,0.0
-55.0,0.0
-54.989999999999995,0.0
-54.98,0.0
-54.97,0.0
-54.959999999999994,0.0
-54.949999999999996,0.0
-54.94,0.0
-54.93,0.0
-54.919999999999995,0.0
-54.91,0.0
-54.9,0.0
-54.89,0.0
-54.879999999999995,0.0
-54.87,0.0
-54.86,0.0
-54.849999999999994,0.0
-54.839999999999996,0.0
-54.83,0.0
-54.82,0.0
-54.809999999999995,0.0
-54.8,0.0
-54.79,0.0
-54.779999999999994,0.0
-54.769999999999996,0.0
-54.76,0.0
-54.75,0.0
-54.739999999999995,0.0
-54.73,0.0
-54.72,0.0
-54.709999999999994,0.0
-54.699999999999996,0.0
-54.69,0.0
-54.68,0.0
-54.669999999999995,0.0
-54.66,0.0
-54.65,0.0
-54.64,0.0
-54.629999999999995,0.0
-54.62,0.0
-54.61,0.0
-54.599999999999994,0.0
-54.589999999999996,0.0
-54.58,0.0
-54.57,0.0
-54.559999999999995,0.0
-54.55,0.0
-54.54,0.0
-54.529999999999994,0.0
-54.519999999999996,0.0
-54.51,0.0
-54.5,0.0
-54.489999999999995,0.0
-54.48,0.0
-54.47,0.0
-54.459999999999994,0.0
-54.449999999999996,0.0
-54.44,0.0
-54.43,0.0
-54.419999999999995,0.0
-54.41,0.0
-54.4,0.0
-54.39,0.0
-54.379999999999995,0.0
-54.37,0.0
-54.36,0.0
-54.349999999999994,0.0
-54.339999999999996,0.0
-54.33,0.0
-54.32,0.0
-54.309999999999995,0.0
-54.3,0.0
-54.29,0.0
-54.279999999999994,0.0
-54.269999999999996,0.0
-54.26,0.0
-54.25,0.0
-54.239999999999995,0.0
-54.23,0.0
-54.22,0.0
-54.209999999999994,0.0
-54.199999999999996,0.0
-54.19,0.0
-54.18,0.0
-54.169999999999995,0.0
-54.16,0.0
-54.15,0.0
-54.14,0.0
-54.129999999999995,0.0
-54.12,0.0
-54.11,0.0
-54.099999999999994,0.0
-54.089999999999996,0.0
-54.08,0.0
-54.07,0.0
-54.059999999999995,0.0
-54.05,0.0
-54.04,0.0
-54.029999999999994,0.0
-54.019999999999996,0.0
-54.01,0.0
-54.0,0.0
-53.989999999999995,0.0
-53.98,0.0
-53.97,0.0
-53.959999999999994,0.0
-53.949999999999996,0.0
-53.94,0.0
-53.93,0.0
-53.919999999999995,0.0
-53.91,0.0
-53.9,0.0
-53.89,0.0
-53.879999999999995,0.0
-53.87,0.0
-53.86,0.0
-53.849999999999994,0.0
-53.839999999999996,0.0
-53.83,0.0
-53.82,0.0
-53.809999999999995,0.0
-53.8,0.0
-53.79,0.0
-53.779999999999994,0.0
-53.769999999999996,0.0
-53.76,0.0
-53.75,0.0
-53.739999999999995,0.0
-53.73,0.0
-53.72,0.0
-53.709999999999994,0.0
-53.699999999999996,0.0
-53.69,0.0
-53.68,0.0
-53.669999999999995,0.0
-53.66,0.0
-53.65,0.0
-53.64,0.0
-53.629999999999995,0.0
-53.62,0.0
-53.61,0.0
-53.599999999999994,0.0
-53.589999999999996,0.0
-53.58,0.0
-53.57,0.0
-53.559999999999995,0.0
-53.55,0.0
-53.54,0.0
-53.529999999999994,0.0
-53.519999999999996,0.0
-53.51,0.0
-53.5,0.0
-53.489999999999995,0.0
-53.48,0.0
-53.47,0.0
-53.459999999999994,0.0
-53.449999999999996,0.0
-53.44,0.0
-53.43,0.0
-53.419999999999995,0.0
-53.41,0.0
-53.4,0.0
-53.39,0.0
-53.379999999999995,0.0
-53.37,0.0
-53.36,0.0
-53.349999999999994,0.0
-53.339999999999996,0.0
-53.33,0.0
-53.32,0.0
-53.309999999999995,0.0
-53.3,0.0
-53.29,0.0
-53.279999999999994,0.0
-53.269999999999996,0.0
-53.26,0.0
-53.25,0.0
-53.239999999999995,0.0
-53.23,0.0
-53.22,0.0
-53.209999999999994,0.0
-53.199999999999996,0.0
-53.19,0.0
-53.18,0.0
-53.169999999999995,0.0
-53.16,0.0
-53.15,0.0
-53.14,0.0
-53.129999999999995,0.0
-53.12,0.0
-53.11,0.0
-53.099999999999994,0.0
-53.089999999999996,0.0
-53.08,0.0
-53.07,0.0
-53.059999999999995,0.0
-53.05,0.0
-53.04,0.0
-53.029999999999994,0.0
-53.019999999999996,0.0
-53.01,0.0
-53.0,0.0
-52.989999999999995,0.0
-52.98,0.0
-52.97,0.0
-52.959999999999994,0.0
-52.949999999999996,0.0
-52.94,0.0
-52.93,0.0
-52.919999999999995,0.0
-52.91,0.0
-52.9,0.0
-52.89,0.0
-52.879999999999995,0.0
-52.87,0.0
-52.86,0.0
-52.849999999999994,0.0
-52.839999999999996,0.0
-52.83,0.0
-52.82,0.0
-52.809999999999995,0.0
-52.8,0.0
-52.79,0.0
-52.779999999999994,0.0
-52.769999999999996,0.0
-52.76,0.0
-52.75,0.0
-52.739999999999995,0.0
-52.73,0.0
-52.72,0.0
-52.709999999999994,0.0
-52.699999999999996,0.0
-52.69,0.0
-52.68,0.0
-52.669999999999995,0.0
-52.66,0.0
-52.65,0.0
-52.64,0.0
-52.629999999999995,0.0
-52.62,0.0
-52.61,0.0
-52.599999999999994,0.0
-52.589999999999996,0.0
-52.58,0.0
-52.57,0.0
-52.559999999999995,0.0
-52.55,0.0
-52.54,0.0
-52.529999999999994,0.0
-52.519999999999996,0.0
-52.51,0.0
-52.5,0.0
-52.489999999999995,0.0
-52.48,0.0
-52.47,0.0
-52.459999999999994,0.0
-52.449999999999996,0.0
-52.44,0.0
-52.43,0.0
-52.419999999999995,0.0
-52.41,0.0
-52.4,0.0
-52.39,0.0
-52.379999999999995,0.0
-52.37,0.0
-52.36,0.0
-52.349999999999994,0.0
-52.339999999999996,0.0
-52.33,0.0
-52.32,0.0
-52.309999999999995,0.0
-52.3,0.0
-52.29,0.0
-52.279999999999994,0.0
-52.269999999999996,0.0
-52.26,0.0
-52.25,0.0
-52.239999999999995,0.0
-52.23,0.0
-52.22,0.0
-52.209999999999994,0.0
-52.199999999999996,0.0
-52.19,0.0
-52.18,0.0
-52.169999999999995,0.0
-52.16,0.0
-52.15,0.0
-52.14,0.0
-52.129999999999995,0.0
-52.12,0.0
-52.11,0.0
-52.099999999999994,0.0
-52.089999999999996,0.0
-52.08,0.0
-52.07,0.0
-52.059999999999995,0.0
-52.05,0.0
-52.04,0.0
-52.029999999999994,0.0
-52.019999999999996,0.0
-52.01,0.0
-52.0,0.0
-51.989999999999995,0.0
-51.98,0.0
-51.97,0.0
-51.959999999999994,0.0
-51.949999999999996,0.0
-51.94,0.0
-51.93,0.0
-51.919999999999995,0.0
-51.91,0.0
-51.9,0.0
-51.89,0.0
-51.879999999999995,0.0
-51.87,0.0
-51.86,0.0
-51.849999999999994,0.0
-51.839999999999996,0.0
-51.83,0.0
-51.82,0.0
-51.809999999999995,0.0
-51.8,0.0
-51.79,0.0
-51.779999999999994,0.0
-51.769999999999996,0.0
-51.76,0.0
-51.75,0.0
-51.739999999999995,0.0
-51.73,0.0
-51.72,0.0
-51.709999999999994,0.0
-51.699999999999996,0.0
-51.69,0.0
-51.68,0.0
-51.669999999999995,0.0
-51.66,0.0
-51.65,0.0
-51.64,0.0
-51.629999999999995,0.0
-51.62,0.0
-51.61,0.0
-51.599999999999994,0.0
-51.589999999999996,0.0
-51.58,0.0
-51.57,0.0
-51.559999999999995,0.0
-51.55,0.0
-51.54,0.0
-51.529999999999994,0.0
-51.519999999999996,0.0
-51.51,0.0
-51.5,0.0
-51.489999999999995,0.0
-51.48,0.0
-51.47,0.0
-51.459999999999994,0.0
-51.449999999999996,0.0
-51.44,0.0
-51.43,0.0
-51.419999999999995,0.0
-51.41,0.0
-51.4,0.0
-51.39,0.0
-51.379999999999995,0.0
-51.37,0.0
-51.36,0.0
-51.349999999999994,0.0
-51.339999999999996,0.0
-51.33,0.0
-51.32,0.0
-51.309999999999995,0.0
-51.3,0.0
-51.29,0.0
-51.279999999999994,0.0
-51.269999999999996,0.0
-51.26,0.0
-51.25,0.0
-51.239999999999995,0.0
-51.23,0.0
-51.22,0.0
-51.209999999999994,0.0
-51.199999999999996,0.0
-51.19,0.0
-51.18,0.0
-51.169999999999995,0.0
-51.16,0.0
-51.15,0.0
-51.14,0.0
-51.129999999999995,0.0
-51.12,0.0
-51.11,0.0
-51.099999999999994,0.0
-51.089999999999996,0.0
-51.08,0.0
-51.07,0.0
-51.059999999999995,0.0
-51.05,0.0
-51.04,0.0
-51.029999999999994,0.0
-51.019999999999996,0.0
-51.01,0.0
-51.0,0.0
-50.989999999999995,0.0
-50.98,0.0
-50.97,0.0
-50.959999999999994,0.0
-50.949999999999996,0.0
-50.94,0.0
-50.93,0.0
-50.919999999999995,0.0
-50.91,0.0
-50.9,0.0
-50.89,0.0
-50.879999999999995,0.0
-50.87,0.0
-50.86,0.0
-50.849999999999994,0.0
-50.839999999999996,0.0
-50.83,0.0
-50.82,0.0
-50.809999999999995,0.0
-50.8,0.0
-50.79,0.0
-50.779999999999994,0.0
-50.769999999999996,0.0
-50.76,0.0
-50.75,0.0
-50.739999999999995,0.0
-50.73,0.0
-50.72,0.0
-50.709999999999994,0.0
-50.699999999999996,0.0
-50.69,0.0
-50.68,0.0
-50.669999999999995,0.0
-50.66,0.0
-50.65,0.0
