,Mo_3px
-62.392,2.0287000000000018e-08
-62.382,3.187099999999998e-08
-62.37200000000001,4.9499e-08
-62.362,7.632000000000008e-08
-62.352,1.1573999999999999e-07
-62.342000000000006,1.7429000000000014e-07
-62.332,2.594200000000001e-07
-62.321999999999996,3.8223999999999964e-07
-62.312000000000005,5.571200000000001e-07
-62.302,8.032000000000007e-07
-62.291999999999994,1.1456e-06
-62.282000000000004,1.6175999999999991e-06
-62.272,2.2596000000000008e-06
-62.26200000000001,3.1248000000000023e-06
-62.252,4.2739000000000016e-06
-62.242,5.779500000000003e-06
-62.232000000000006,7.728000000000001e-06
-62.222,1.0243e-05
-62.211999999999996,1.3424000000000007e-05
-62.202000000000005,1.7424e-05
-62.192,2.2351000000000007e-05
-62.181999999999995,2.836600000000001e-05
-62.172000000000004,3.5616000000000026e-05
-62.162,4.4274999999999985e-05
-62.151999999999994,5.4424999999999974e-05
-62.142,6.601999999999995e-05
-62.132,7.968000000000001e-05
-62.12200000000001,9.488e-05
-62.112,0.00011199999999999996
-62.102,0.0001304
-62.092000000000006,0.00015056000000000008
-62.082,0.00017167999999999998
-62.071999999999996,0.0001940800000000001
-62.062000000000005,0.0002168600000000002
-62.052,0.0002398399999999997
-62.041999999999994,0.00026231000000000003
-62.032000000000004,0.00028400000000000024
-62.022,0.0003044800000000001
-62.01200000000001,0.00032272000000000024
-62.002,0.0003386299999999999
-61.992,0.00035119999999999997
-61.982000000000006,0.00036067000000000006
-61.972,0.00036672000000000034
-61.961999999999996,0.0003687999999999999
-61.952000000000005,0.00036672000000000034
-61.942,0.0003609600000000002
-61.931999999999995,0.00035168999999999993
-61.922000000000004,0.00033872000000000015
-61.912,0.00032319999999999994
-61.901999999999994,0.00030495999999999995
-61.892,0.0002846400000000001
-61.882,0.0002630399999999999
-61.87200000000001,0.00024063999999999995
-61.862,0.0002176000000000002
-61.852,0.00019472000000000003
-61.842000000000006,0.00017248
-61.832,0.00015104
-61.821999999999996,0.0001312000000000001
-61.812000000000005,0.00011247999999999986
-61.802,9.535999999999993e-05
-61.791999999999994,8.031999999999999e-05
-61.782000000000004,6.685000000000001e-05
-61.772,5.488000000000004e-05
-61.76200000000001,4.465599999999999e-05
-61.752,3.598299999999999e-05
-61.742,2.867199999999999e-05
-61.732000000000006,2.262399999999999e-05
-61.722,1.763200000000001e-05
-61.711999999999996,1.3601000000000004e-05
-61.702000000000005,1.0399999999999989e-05
-61.692,7.871999999999998e-06
-61.681999999999995,5.883200000000008e-06
-61.672000000000004,4.355199999999997e-06
-61.662,3.190399999999999e-06
-61.651999999999994,2.3120000000000018e-06
-61.642,1.6575999999999994e-06
