,Mo_3pz
-62.392,3.768400000000001e-10
-62.382,5.900599999999998e-10
-62.37200000000001,9.136000000000005e-10
-62.362,1.4015000000000008e-09
-62.352,2.1216000000000006e-09
-62.342000000000006,3.1809000000000013e-09
-62.332,4.720600000000002e-09
-62.321999999999996,6.9273000000000036e-09
-62.312000000000005,1.0078999999999995e-08
-62.302,1.4496e-08
-62.291999999999994,2.0614000000000002e-08
-62.282000000000004,2.9008999999999992e-08
-62.272,4.040400000000003e-08
-62.26200000000001,5.5689e-08
-62.252,7.585699999999996e-08
-62.242,1.0257999999999998e-07
-62.232000000000006,1.368e-07
-62.222,1.8077000000000002e-07
-62.211999999999996,2.3654999999999988e-07
-62.202000000000005,3.0609000000000006e-07
-62.192,3.917799999999998e-07
-62.181999999999995,4.962899999999998e-07
-62.172000000000004,6.236000000000004e-07
-62.162,7.723100000000003e-07
-62.151999999999994,9.472000000000008e-07
-62.142,1.1519999999999997e-06
-62.132,1.384e-06
-62.12200000000001,1.6463999999999996e-06
-62.112,1.9373e-06
-62.102,2.2561999999999984e-06
-62.092000000000006,2.6013999999999994e-06
-62.082,2.9667e-06
-62.071999999999996,3.349000000000002e-06
-62.062000000000005,3.740199999999999e-06
-62.052,4.1346e-06
-62.041999999999994,4.5226e-06
-62.032000000000004,4.895299999999997e-06
-62.022,5.2442e-06
-62.01200000000001,5.5594e-06
-62.002,5.819600000000005e-06
-61.992,6.050199999999998e-06
-61.982000000000006,6.224300000000005e-06
-61.972,6.308299999999998e-06
-61.961999999999996,6.364199999999993e-06
-61.952000000000005,6.3275999999999985e-06
-61.942,6.231099999999994e-06
-61.931999999999995,6.074e-06
-61.922000000000004,5.860199999999998e-06
-61.912,5.605300000000002e-06
-61.901999999999994,5.2956000000000014e-06
-61.892,4.9523e-06
-61.882,4.582300000000001e-06
-61.87200000000001,4.197e-06
-61.862,3.8033000000000018e-06
-61.852,3.4113e-06
-61.842000000000006,3.0266000000000004e-06
-61.832,2.6577999999999998e-06
-61.821999999999996,2.3118000000000005e-06
-61.812000000000005,1.9858e-06
-61.802,1.6915000000000007e-06
-61.791999999999994,1.424899999999999e-06
-61.782000000000004,1.1872000000000009e-06
-61.772,9.791999999999995e-07
-61.76200000000001,7.998999999999999e-07
-61.752,6.4487e-07
-61.742,5.162099999999997e-07
