,S_2pz
-62.149499999999996,0.00018020800000000006
-62.139500000000005,0.0002846499999999999
-62.1295,0.0004446900000000002
-62.119499999999995,0.0006871599999999999
-62.109500000000004,0.00105055
-62.0995,0.0015873500000000004
-62.089499999999994,0.00237938
-62.0795,0.0035213999999999974
-62.0695,0.005160499999999999
-62.05949999999999,0.007480399999999996
-62.0495,0.010729300000000018
-62.0395,0.015227399999999997
-62.029500000000006,0.021385299999999996
-62.0195,0.02971199999999998
-62.009499999999996,0.04086600000000002
-61.999500000000005,0.05559799999999997
-61.9895,0.07483900000000002
-61.979499999999994,0.09966500000000002
-61.969500000000004,0.13122600000000006
-61.9595,0.17156399999999988
-61.94949999999999,0.22108999999999998
-61.9395,0.28217
-61.9295,0.35645000000000016
-61.919500000000006,0.44561999999999996
-61.9095,0.5509800000000006
-61.899499999999996,0.67431
-61.889500000000005,0.8166700000000001
-61.8795,0.9783899999999996
-61.869499999999995,1.1601700000000004
-61.859500000000004,1.3598299999999994
-61.8495,1.5812699999999984
-61.839499999999994,1.8152999999999995
-61.8295,2.0636000000000005
-61.8195,2.319000000000001
-61.80949999999999,2.5830999999999995
-61.7995,2.8418000000000023
-61.7895,3.0967000000000002
-61.779500000000006,3.3404000000000007
-61.7695,3.5612999999999957
-61.759499999999996,3.7594999999999983
-61.749500000000005,3.925599999999998
-61.7395,4.055799999999993
-61.729499999999994,4.146800000000001
-61.719500000000004,4.198800000000001
-61.7095,4.202899999999999
-61.69949999999999,4.165100000000003
-61.6895,4.083699999999997
-61.6795,3.964399999999995
-61.669500000000006,3.8036999999999965
-61.6595,3.6134000000000053
-61.649499999999996,3.3943000000000003
-61.639500000000005,3.1591000000000014
-61.6295,2.9079999999999995
-61.619499999999995,2.6474999999999986
-61.609500000000004,2.3835999999999977
-61.5995,2.1269999999999976
-61.589499999999994,1.8774999999999968
-61.5795,1.638199999999998
-61.5695,1.4157400000000004
-61.55949999999999,1.210599999999999
-61.5495,1.0239900000000008
-61.5395,0.8571500000000001
-61.529500000000006,0.7100599999999996
-61.5195,0.5818199999999998
-61.509499999999996,0.47202
-61.499500000000005,0.3788399999999999
-61.4895,0.3009499999999999
-61.479499999999994,0.2362700000000001
-61.469500000000004,0.18375000000000022
-61.4595,0.14148099999999994
-61.44949999999999,0.10768499999999993
-61.4395,0.08114199999999998
