,Mo_4dz2
-62.149499999999996,8.395999999999997e-06
-62.139500000000005,1.3194999999999996e-05
-62.1295,2.0518e-05
-62.119499999999995,3.1573000000000004e-05
-62.109500000000004,4.808999999999999e-05
-62.0995,7.247000000000003e-05
-62.089499999999994,0.00010806999999999993
-62.0795,0.00015940999999999994
-62.0695,0.00023256999999999998
-62.05949999999999,0.00033593999999999996
-62.0495,0.0004801900000000002
-62.0395,0.0006787399999999996
-62.029500000000006,0.0009495000000000003
-62.0195,0.0013160000000000001
-62.009499999999996,0.0018030999999999989
-61.999500000000005,0.0024437000000000005
-61.9895,0.0032773999999999998
-61.979499999999994,0.004351100000000001
-61.969500000000004,0.0057163999999999965
-61.9595,0.007451999999999997
-61.94949999999999,0.009559
-61.9395,0.012167999999999998
-61.9295,0.015319999999999997
-61.919500000000006,0.019086000000000002
-61.9095,0.023551999999999993
-61.899499999999996,0.02874000000000001
-61.889500000000005,0.034707999999999996
-61.8795,0.041498
-61.869499999999995,0.04907299999999997
-61.859500000000004,0.05742700000000003
-61.8495,0.06660400000000001
-61.839499999999994,0.07631000000000004
-61.8295,0.08652999999999998
-61.8195,0.09699999999999998
-61.80949999999999,0.10787999999999998
-61.7995,0.1186299999999999
-61.7895,0.12899000000000005
-61.779500000000006,0.1390599999999999
-61.7695,0.14799999999999994
-61.759499999999996,0.15605
-61.749500000000005,0.16299000000000002
-61.7395,0.16819000000000012
-61.729499999999994,0.17201999999999998
-61.719500000000004,0.17412000000000002
-61.7095,0.17417000000000002
-61.69949999999999,0.17255000000000006
-61.6895,0.16934000000000018
-61.6795,0.16427999999999993
-61.669500000000006,0.15776999999999997
-61.6595,0.15003
-61.649499999999996,0.14107999999999993
-61.639500000000005,0.13113999999999998
-61.6295,0.12095000000000014
-61.619499999999995,0.11033
-61.609500000000004,0.09958
-61.5995,0.08895000000000006
-61.589499999999994,0.078549
-61.5795,0.068693
-61.5695,0.05954
-61.55949999999999,0.051009999999999965
-61.5495,0.043258000000000005
-61.5395,0.036299000000000005
-61.529500000000006,0.030163000000000002
-61.5195,0.024783999999999997
-61.509499999999996,0.020173000000000003
