,Mo_3pz
-50.4295,0.0
-50.4195,0.0
-50.4095,0.0
-50.3995,0.0
-50.3895,0.0
-50.3795,0.0
-50.3695,0.0
-50.3595,0.0
-50.3495,0.0
-50.3395,0.0
-50.3295,0.0
-50.3195,0.0
-50.3095,0.0
-50.2995,0.0
-50.2895,0.0
-50.2795,0.0
-50.2695,0.0
-50.2595,0.0
-50.2495,0.0
-50.2395,0.0
-50.2295,0.0
-50.2195,0.0
-50.2095,0.0
-50.1995,0.0
-50.1895,0.0
-50.1795,0.0
-50.1695,0.0
-50.1595,0.0
-50.1495,0.0
-50.1395,0.0
-50.1295,0.0
-50.1195,0.0
-50.1095,0.0
-50.0995,0.0
-50.0895,0.0
-50.0795,0.0
-50.0695,0.0
-50.0595,0.0
-50.0495,0.0
-50.0395,0.0
-50.0295,0.0
-50.0195,0.0
-50.0095,0.0
-49.9995,0.0
-49.9895,0.0
-49.9795,0.0
-49.9695,0.0
-49.9595,0.0
-49.9495,0.0
-49.9395,0.0
-49.9295,0.0
-49.9195,0.0
-49.9095,0.0
-49.8995,0.0
-49.8895,0.0
-49.8795,0.0
-49.8695,0.0
-49.8595,0.0
-49.8495,0.0
-49.8395,0.0
-49.8295,0.0
-49.8195,0.0
-49.8095,0.0
-49.7995,0.0
-49.7895,0.0
-49.7795,0.0
-49.7695,0.0
-49.7595,0.0
-49.7495,0.0
-49.7395,0.0
-49.7295,0.0
-49.7195,0.0
-49.7095,0.0
-49.6995,0.0
-49.6895,0.0
-49.6795,0.0
-49.6695,0.0
-49.6595,0.0
-49.6495,0.0
-49.6395,0.0
-49.6295,0.0
-49.6195,0.0
-49.6095,0.0
-49.5995,0.0
-49.5895,0.0
-49.5795,0.0
-49.5695,0.0
-49.5595,0.0
-49.5495,0.0
-49.5395,0.0
-49.5295,0.0
-49.5195,0.0
-49.5095,0.0
-49.4995,0.0
-49.4895,0.0
-49.4795,0.0
