,Mo_1s
-83.7565,2.9430043958302996e-09
-83.7465,4.5618650438436005e-09
-83.73649999999999,6.941989470449001e-09
-83.7265,1.0518721251857002e-08
-83.7165,1.574806880471299e-08
-83.70649999999999,2.3320820011133996e-08
-83.6965,3.4071010904065e-08
-83.6865,4.9485294931039985e-08
-83.67649999999999,7.100747740260399e-08
-83.6665,1.0057518897779002e-07
-83.6565,1.4106363334710996e-07
-83.64649999999999,1.9569912616197006e-07
-83.6365,2.686544637132698e-07
-83.6265,3.6518923375341e-07
-83.6165,4.885101449460201e-07
-83.6065,6.522398737700302e-07
-83.59649999999999,8.548576417890998e-07
-83.5865,1.1119182466633996e-06
-83.5765,1.4332852350157997e-06
-83.56649999999999,1.822243170731101e-06
-83.5565,2.294426018436001e-06
-83.5465,2.8569278695578007e-06
-83.53649999999999,3.534035818342299e-06
-83.5265,4.3050694848349e-06
-83.5165,5.1733199997809e-06
-83.5065,6.170054472742602e-06
-83.4965,7.293732744276505e-06
-83.48649999999999,8.514357483399394e-06
-83.4765,9.811914280086003e-06
-83.4665,1.1214612412688002e-05
-83.45649999999999,1.2661642879059e-05
-83.4465,1.4173584869550004e-05
-83.4365,1.5670236858843e-05
-83.42649999999999,1.7126462738419006e-05
-83.4165,1.8541075779653e-05
-83.4065,1.9858030177317007e-05
-83.39649999999999,2.1035940892657007e-05
-83.3865,2.2044468716705014e-05
-83.3765,2.2847314676188e-05
-83.3665,2.3421461518605998e-05
-83.3565,2.374770914204199e-05
-83.34649999999999,2.384434854892103e-05
-83.3365,2.3650063636399988e-05
-83.3265,2.3234186604685007e-05
-83.31649999999999,2.2570700257498003e-05
-83.3065,2.1689619041641998e-05
-83.2965,2.0629464873557995e-05
-83.28649999999999,1.9400537822469998e-05
-83.2765,1.8046657013485e-05
-83.2665,1.6611434357531002e-05
-83.2565,1.5125102769042003e-05
-83.2465,1.3622249678947997e-05
-83.23649999999999,1.2145919099767998e-05
-83.2265,1.0699995444531006e-05
-83.2165,9.319009014063205e-06
-83.20649999999999,8.0338558400376e-06
-83.1965,6.875947163384999e-06
-83.1865,5.7849916251110995e-06
-83.17649999999999,4.851582954794501e-06
-83.1665,3.985329843240199e-06
-83.1565,3.276744069637202e-06
-83.14649999999999,2.641224713669299e-06
-83.1365,2.1113673239219987e-06
-83.1265,1.6709376905412986e-06
-83.1165,1.3077415699744995e-06
-83.1065,1.0122747342395996e-06
-83.09649999999999,7.744838188765495e-07
-83.0865,5.879923130938704e-07
-83.0765,4.4021447330174016e-07
-83.06649999999999,3.276743069534999e-07
-83.0565,2.394029415729501e-07
-83.0465,1.738326786630499e-07
-83.03649999999999,1.2468764775618004e-07
-83.0265,8.868506070098202e-08
-83.0165,6.233371236430201e-08
-83.0065,4.337094047200502e-08
-82.9965,2.9726278381730013e-08
-82.98649999999999,2.0213489863971003e-08
-82.9765,1.3592147277442003e-08
-82.9665,9.0614935742153e-09
-82.95649999999999,5.975865257484504e-09
-82.9465,3.8882244848559e-09
-82.9365,2.5034650434880007e-09
-82.92649999999999,1.5938054210454003e-09
-82.9165,1.0057818907780001e-09
-82.9065,6.2666974800087e-10
-82.89649999999999,3.8572626339573995e-10
-82.8865,2.3618050534163e-10
-82.8765,1.4265837526832997e-10
-82.8665,8.516162095343701e-11
-82.8565,5.0445616294622e-11
-82.84649999999999,2.9459357059416995e-11
-82.8365,1.7034319180457002e-11
