,Mo_3pz
-83.7565,1.7298868637230001e-09
-83.7465,2.6751328885050004e-09
-83.73649999999999,4.092957410607003e-09
-83.7265,6.189452388187999e-09
-83.7165,9.252255341131995e-09
-83.70649999999999,1.372112060505e-08
-83.6965,2.008385173962e-08
-83.6865,2.9084071071529987e-08
-83.67649999999999,4.1627161135850024e-08
-83.6665,5.913753137828997e-08
-83.6565,8.288977005495e-08
-83.64649999999999,1.151853512371e-07
-83.6365,1.578731298189999e-07
-83.6265,2.1458789889859998e-07
-83.6165,2.881134106111999e-07
-83.6065,3.819410981127002e-07
-83.59649999999999,5.023144215167999e-07
-83.5865,6.534928841044002e-07
-83.5765,8.425459310272997e-07
-83.56649999999999,1.0727834794789995e-06
-83.5565,1.3482847596869996e-06
-83.5465,1.681731461873e-06
-83.53649999999999,2.07041145626e-06
-83.5265,2.5242776929159985e-06
-83.5165,3.0446811020700006e-06
-83.5065,3.6444704236619994e-06
-83.4965,4.295817157705e-06
-83.48649999999999,4.987810774112997e-06
-83.4765,5.7773593626290004e-06
-83.4665,6.601392602686996e-06
-83.45649999999999,7.461790604204999e-06
-83.4465,8.323640406695003e-06
-83.4365,9.216160839393002e-06
-83.42649999999999,1.0076649071147996e-05
-83.4165,1.0903443901580008e-05
-83.4065,1.1691112530149997e-05
-83.39649999999999,1.2378992855260012e-05
-83.3865,1.2964482877310004e-05
-83.3765,1.3445101594839999e-05
-83.3665,1.3768246907199992e-05
-83.3565,1.3963476014339989e-05
-83.34649999999999,1.4030181416350002e-05
-83.3365,1.3926760912419997e-05
-83.3265,1.365440490347e-05
-83.31649999999999,1.3275575988800005e-05
-83.3065,1.2758842769629998e-05
-83.2965,1.2139688346649996e-05
-83.28649999999999,1.1415114519899994e-05
-83.2765,1.061438339068e-05
-83.2665,9.767556359677004e-06
-83.2565,8.895068027707994e-06
-83.2465,8.012947804895998e-06
-83.23649999999999,7.1206985927419986e-06
-83.2265,6.292431821719002e-06
-83.2165,5.471560091959003e-06
-83.20649999999999,4.744203334204998e-06
-83.1965,4.026411748626999e-06
-83.1865,3.408298245479998e-06
-83.17649999999999,2.844770464791e-06
-83.1665,2.3491799765590016e-06
-83.1565,1.9212360107389993e-06
-83.14649999999999,1.5532885871809995e-06
-83.1365,1.241511835729e-06
-83.1265,9.833682861969001e-07
-83.1165,7.701094503121001e-07
-83.1065,5.950147889313998e-07
-83.09649999999999,4.571565817997002e-07
-83.0865,3.441773007245e-07
-83.0765,2.5902847053440015e-07
-83.06649999999999,1.9192360107180005e-07
-83.0565,1.40993079186e-07
-83.0465,1.0215533576369006e-07
-83.03649999999999,7.325638650170996e-08
-83.0265,5.215902141923002e-08
-83.0165,3.647773064781e-08
-83.0065,2.544829743672e-08
-82.9965,1.7482586844059993e-08
