,Mo_2s
-83.7565,5.7047370560109e-07
-83.7465,8.792987265297103e-07
-83.73649999999999,1.3470302862843805e-06
-83.7265,2.0373672632458095e-06
-83.7165,3.049341663219399e-06
-83.70649999999999,4.5121292416717e-06
-83.6965,6.602962904091202e-06
-83.6865,9.5889887397122e-06
-83.67649999999999,1.37366486276595e-05
-83.6665,1.94554473754172e-05
-83.6565,2.730707694287011e-05
-83.64649999999999,3.7821448811233196e-05
-83.6365,5.2090638766332984e-05
-83.6265,7.065606183520899e-05
-83.6165,9.489896098126403e-05
-83.6065,0.00012608106816783398
-83.59649999999999,0.000165585160810601
-83.5865,0.00021536247764704204
-83.5765,0.000277066434106257
-83.56649999999999,0.0003517789459223741
-83.5565,0.00044460323964741016
-83.5465,0.0005539514572900499
-83.53649999999999,0.0006804279025896398
-83.5265,0.00082972650458784
-83.5165,0.0010021615218088501
-83.5065,0.00119442255142474
-83.4965,0.0014101150444745302
-83.48649999999999,0.0016458360109059902
-83.4765,0.0019012817296686498
-83.4665,0.0021701498067352404
-83.45649999999999,0.00245223306206131
-83.4465,0.0027409234514916914
-83.4365,0.0030328175619531604
-83.42649999999999,0.0033195052802930006
-83.4165,0.0035838792794171998
-83.4065,0.0038482231061838608
-83.39649999999999,0.0040795316074524
-83.3865,0.004277792468065301
-83.3765,0.004413006572954999
-83.3665,0.0045451573951088
-83.3565,0.004611246514314
-83.34649999999999,0.004611270322659199
-83.3365,0.0045782213829867
-83.3265,0.004512112141424
-83.31649999999999,0.004379936001026001
-83.3065,0.0042117023258209
-83.2965,0.003983423467951701
-83.28649999999999,0.0037491007604898295
-83.2765,0.0034847442175790504
-83.2665,0.00321436686436233
-83.2565,0.0029265777969429796
-83.2465,0.00263478169550056
-83.23649999999999,0.0023491889280863793
-83.2265,0.00207041121486652
-83.2165,0.0018051509098981006
-83.20649999999999,0.0015564133462174698
-83.1965,0.0013275078849462698
-83.1865,0.00112142221705986
-83.17649999999999,0.0009357730815864802
-83.1665,0.0007732515395327799
-83.1565,0.0006335608122720001
-83.14649999999999,0.00051099433529777
-83.1365,0.00040825535057581
-83.1265,0.000323339603772088
-83.1165,0.00025317362605306793
-83.1065,0.00019599634257832797
-83.09649999999999,0.00014999377621596597
-83.0865,0.000113794404535378
-83.0765,8.528583800158198e-05
-83.06649999999999,6.30557502259e-05
-83.0565,4.6442976080175e-05
-83.0465,3.35256927816122e-05
-83.03649999999999,2.4155800783513906e-05
-83.0265,1.7153312541971294e-05
-83.0165,1.2046353986215799e-05
-83.0065,8.3633465870398e-06
-82.9965,5.740818912040802e-06
-82.98649999999999,3.9143175994909004e-06
-82.9765,2.634577674460141e-06
-82.9665,1.7519834279068399e-06
-82.95649999999999,1.1547693066816601e-06
-82.9465,7.5311957611302e-07
-82.9365,4.8455816359597e-07
-82.92649999999999,3.086093966954501e-07
-82.9165,1.9475447675528203e-07
-82.9065,1.2145509637872e-07
-82.89649999999999,7.4981850605656e-08
-82.8865,4.5782140089040015e-08
-82.8765,2.7607549138792106e-08
-82.8665,1.6492421339837293e-08
-82.8565,9.754233453191403e-09
-82.84649999999999,5.707746220111401e-09
-82.8365,3.29847814591535e-09
-82.8265,1.8868627614172405e-09
-82.81649999999999,1.0682516920284497e-09
-82.8065,5.972121611300099e-10
-82.7965,3.3104990061698795e-10
-82.78649999999999,1.8150654760624298e-10
-82.7765,9.8233854946868e-11
-82.7665,5.2751637429961e-11
-82.7565,2.7972978575129308e-11
-82.7465,1.46689668254677e-11
-82.73649999999999,7.6303522429888e-12
-82.7265,3.9143175884909e-12
-82.7165,1.9876013653271003e-12
