,Mo_2s
-84.4652,1.2905460548086598e-06
-84.4552,1.9887002605250196e-06
-84.4452,3.04652802753186e-06
-84.4352,4.60825947179948e-06
-84.4252,6.883340167892799e-06
-84.4152,1.0199839574024303e-05
-84.40520000000001,1.48962689549038e-05
-84.3952,2.1635368906103906e-05
-84.3852,3.10499721523546e-05
-84.3752,4.39795604270393e-05
-84.3652,6.166358477908301e-05
-84.3552,8.559605754870099e-05
-84.3452,0.00011747937725893002
-84.3352,0.00015935654351601495
-84.3252,0.000214050693469381
-84.3152,0.00028492583304160705
-84.3052,0.0003744675870634071
-84.2952,0.000487459791891992
-84.2852,0.0006258494806395498
-84.2752,0.00079648264236252
-84.26520000000001,0.0010035604925361802
-84.2552,0.0012450954341519302
-84.2452,0.0015356909086079401
-84.2352,0.00187294755730561
-84.2252,0.0022674722492328206
-84.2152,0.0026986552975459604
-84.2052,0.0031865300281419796
-84.1952,0.003721042124192171
-84.1852,0.004292222152126062
-84.1752,0.004906663649542479
-84.1652,0.00553551300532094
-84.15520000000001,0.006196393667360399
-84.1452,0.006853304237470299
-84.1352,0.007488184225299
-84.1252,0.008108999244746
-84.1152,0.008687778582829701
-84.1052,0.0092004860315184
-84.0952,0.009641091390412002
-84.0852,0.0099895683138887
-84.0752,0.010245906986507798
-84.0652,0.010384108128939001
-84.0552,0.010420145239471797
-84.0452,0.0103540430173959
-84.0352,0.0101638047634216
-84.0252,0.0098713972780597
-84.01520000000001,0.0094928571958502
-84.0052,0.009016247750864601
-83.9952,0.008477503653603898
-83.9852,0.0078886946014393
-83.9752,0.0072578485078514995
-83.9652,0.0066069681788222005
-83.9552,0.0059560872957221305
-83.9452,0.005305206756702849
-83.9352,0.004674358364055298
-83.9252,0.0040819477687698
-83.9152,0.00351317132614713
-83.90520000000001,0.0030010617356158098
-83.8952,0.00253504983780933
-83.8852,0.00211687267637468
-83.8752,0.00174537207931671
-83.8652,0.0014305387464033901
-83.8552,0.00115476667667774
-83.8452,0.0009236520362341399
-83.8352,0.0007303915099524899
-83.8252,0.0005719751348084341
-83.8152,0.000442802143116608
-83.8052,0.00033956019091974
-83.7952,0.000257048533855727
-83.7852,0.000193021220155525
-83.7752,0.00014301387463923703
-83.76520000000001,0.00010476211554365496
-83.7552,7.5963183170872e-05
-83.7452,5.4534105510344e-05
-83.7352,3.873447450634221e-05
-83.7252,2.7216888645996295e-05
-83.7152,1.8953678820306602e-05
-83.7052,1.3023661185187398e-05
-83.6952,8.8420129182118e-06
-83.6852,5.9560871556418194e-06
-83.6752,3.95557991501069e-06
-83.6652,2.60535098924796e-06
-83.65520000000001,1.6981043349459898e-06
-83.6452,1.0942852891450901e-06
-83.6352,6.975472933409701e-07
-83.6252,4.3979560427039404e-07
-83.6152,2.7447222696243105e-07
-83.6052,1.69749766376652e-07
-83.5952,1.03380297141446e-07
-83.5852,6.2424599491237e-08
-83.5752,3.7328737973732104e-08
-83.5652,2.1989909015363303e-08
-83.5552,1.29054944493283e-08
-83.5452,7.452117932745601e-09
-83.5352,4.257586763653609e-09
-83.5252,2.40807531324221e-09
-83.51520000000001,1.3496337838005797e-09
-83.5052,7.478150341148299e-10
-83.4952,4.09494939614134e-10
-83.4852,2.2214148082928098e-10
-83.4752,1.1872173374394499e-10
-83.4652,6.314562083309899e-11
-83.4552,3.3153004060919906e-11
-83.4452,1.72113786211074e-11
-83.4352,8.842012898101498e-12
-83.4252,4.490092070161091e-12
-83.4152,2.25626232896339e-12
-83.40520000000001,1.1225228572872901e-12
-83.3952,5.52547815992931e-13
-83.3852,2.68685346395078e-13
-83.3752,1.2911528971062395e-13
-83.3652,6.150357584747298e-14
-83.3552,0.0
-83.3452,0.0
-83.3352,0.0
-83.3252,0.0
-83.3152,0.0
-83.3052,0.0
-83.2952,0.0
-83.2852,0.0
-83.2752,0.0
-83.26520000000001,0.0
-83.2552,0.0
-83.2452,0.0
-83.2352,0.0
-83.2252,0.0
-83.2152,0.0
-83.2052,0.0
-83.1952,0.0
-83.1852,0.0
