,Mo_3py
-84.4652,7.87874368536234e-10
-84.4552,1.217381311036426e-09
-84.4452,1.8647694027179598e-09
-84.4352,2.818834100647409e-09
-84.4252,4.212021538230561e-09
-84.4152,6.2480700342182285e-09
-84.40520000000001,9.151461420321196e-09
-84.3952,1.3252218311216976e-08
-84.3852,1.89940509953249e-08
-84.3752,2.6938122051073296e-08
-84.3652,3.7881898625333616e-08
-84.3552,5.2336258183785506e-08
-84.3452,7.20769637282888e-08
-84.3352,9.777813052715622e-08
-84.3252,1.3124386648785892e-07
-84.3152,1.7439795763650804e-07
-84.3052,2.2922357212606508e-07
-84.2952,2.981800866780621e-07
-84.2852,3.8289939596227977e-07
-84.2752,4.878835396292309e-07
-84.26520000000001,6.150619815226168e-07
-84.2552,7.661702110878192e-07
-84.2452,9.433268556033392e-07
-84.2352,1.150489475676379e-06
-84.2252,1.3858039413302392e-06
-84.2152,1.6533824976197199e-06
-84.2052,1.9511562145193195e-06
-84.1952,2.2772408269377392e-06
-84.1852,2.62908584681178e-06
-84.1752,3.0025710231915394e-06
-84.1652,3.3951521839035012e-06
-84.15520000000001,3.794407877859769e-06
-84.1452,4.2037833917151405e-06
-84.1352,4.5910168335881095e-06
-84.1252,4.9700221310383695e-06
-84.1152,5.32264694987061e-06
-84.1052,5.638846910067821e-06
-84.0952,5.898428556475001e-06
-84.0852,6.120437047619145e-06
-84.0752,6.2793523906342505e-06
-84.0652,6.3706494565003105e-06
-84.0552,6.37880558297633e-06
-84.0452,6.3421589900023e-06
-84.0352,6.2186817976492205e-06
-84.0252,6.054298216254101e-06
-84.01520000000001,5.80520048956294e-06
-84.0052,5.518402147881739e-06
-83.9952,5.195016335418519e-06
-83.9852,4.840206812330282e-06
-83.9752,4.45816709269491e-06
-83.9652,4.049813539889739e-06
-83.9552,3.6404368259093703e-06
-83.9452,3.250602373123201e-06
-83.9352,2.8662235334889403e-06
-83.9252,2.4994027792912893e-06
-83.9152,2.1542103615398597e-06
-83.90520000000001,1.83899898326625e-06
-83.8952,1.5520053475894497e-06
-83.8852,1.2972111025458772e-06
-83.8752,1.0706186491245259e-06
-83.8652,8.752290352555929e-07
-83.8552,7.080083618480792e-07
-83.8452,5.647177156556829e-07
-83.8352,4.4694294112820313e-07
-83.8252,3.50456697410707e-07
-83.8152,2.713030229440341e-07
-83.8052,2.07838873995441e-07
-83.7952,1.5735695610394693e-07
-83.7852,1.1786815342905989e-07
-83.7752,8.742290242543932e-08
-83.76520000000001,6.411327891529348e-08
-83.7552,4.65484318176916e-08
-83.7452,3.34440036887837e-08
-83.7352,2.3741799737702104e-08
-83.7252,1.6663878938914307e-08
-83.7152,1.1590003228520854e-08
-83.7052,7.963931927026399e-09
-83.6952,5.418987207812669e-09
-83.6852,3.6384144748753698e-09
-83.6752,2.4260319087982408e-09
-83.6652,1.5972129164804804e-09
-83.65520000000001,1.0404065895283048e-09
-83.6452,6.691956723207541e-10
-83.6352,4.270785593267899e-10
-83.6252,2.6938122251193293e-10
-83.6152,1.6793832701442405e-10
-83.6052,1.036184192445003e-10
-83.5952,6.338133547931291e-11
-83.5852,3.824798195353491e-11
-83.5752,2.2846832990201488e-11
-83.5652,1.349128199602415e-11
-83.5552,7.898774815550353e-12
-83.5452,4.560624155986088e-12
-83.5352,2.61165782148167e-12
-83.5252,1.4784500411454997e-12
-83.51520000000001,8.288032733134612e-13
-83.5052,4.58884214135711e-13
-83.4952,2.512377523456e-13
-83.4852,1.3618884418422222e-13
-83.4752,7.29490677293695e-14
-83.4652,3.8614288793215206e-14
-83.4552,2.0311991870258797e-14
-83.4452,1.0554210978021151e-14
-83.4352,5.417987187799669e-15
-83.4252,2.7519654812955593e-15
-83.4152,1.383581655277937e-15
-83.40520000000001,6.885323922630661e-16
-83.3952,3.3809564197171904e-16
-83.3852,1.6447396904423096e-16
-83.3752,7.901258606187369e-17
-83.3652,3.7640372603152494e-17
-83.3552,0.0
-83.3452,0.0
-83.3352,0.0
-83.3252,0.0
