,Mo_4dzx
-84.4652,1.9974760375282187e-08
-84.4552,3.0880955094672005e-08
-84.4452,4.726037585802699e-08
-84.4352,7.1497764106681e-08
-84.4252,1.0684187480933801e-07
-84.4152,1.5834139982722195e-07
-84.40520000000001,2.3185922981399998e-07
-84.3952,3.3587356820475997e-07
-84.3852,4.806935019304999e-07
-84.3752,6.8266300081781e-07
-84.3652,9.573446146340198e-07
-84.3552,1.3289370962826303e-06
-84.3452,1.8237776586322397e-06
-84.3352,2.4761492393894e-06
-84.3252,3.3264170217699994e-06
-84.3152,4.4230828538383e-06
-84.3052,5.816647008532599e-06
-84.2952,7.553609937104299e-06
-84.2852,9.714677382056802e-06
-84.2752,1.23605849663206e-05
-84.26520000000001,1.55717804126062e-05
-84.2552,1.9409272093125405e-05
-84.2452,2.3913020250610995e-05
-84.2352,2.9123969885513006e-05
-84.2252,3.512238498163299e-05
-84.2152,4.200844104874499e-05
-84.2052,4.9481756444800003e-05
-84.1952,5.7762036266400995e-05
-84.1852,6.664946961858899e-05
-84.1752,7.6141748292856e-05
-84.1652,8.603736258351297e-05
-84.15520000000001,9.613679018055599e-05
-84.1452,0.00010643612887862001
-84.1352,0.00011633404827292806
-84.1252,0.00012582672605673502
-84.1152,0.00013491446169732797
-84.1052,0.00014279093202132102
-84.0952,0.000149656470480826
-84.0852,0.00015511212510298892
-84.0752,0.00015894884785108
-84.0652,0.00016137242854855207
-84.0552,0.00016197889336906803
-84.0452,0.00016056700051373591
-84.0352,0.000157935947206483
-84.0252,0.00015309197602489003
-84.01520000000001,0.00014723687979271296
-84.0052,0.000139964088702887
-83.9952,0.000131684208874136
-83.9852,0.00012259433771715699
-83.9752,0.00011289925273703798
-83.9652,0.00010280102803130497
-83.9552,9.2502589335051e-05
-83.9452,8.240255693961899e-05
-83.9352,7.270925675902102e-05
-83.9252,6.331739519021304e-05
-83.9152,5.473218164379999e-05
-83.90520000000001,4.665422303294701e-05
-83.8952,3.9423426846996996e-05
-83.8852,3.286029545198501e-05
-83.8752,2.7144606507052e-05
-83.8652,2.2176240131861003e-05
-83.8552,1.79146702259773e-05
-83.8452,1.4339736694377294e-05
-83.8352,1.13505203761307e-05
-83.8252,8.866568479105703e-06
-83.8152,6.886953990166102e-06
-83.8052,5.251311927045201e-06
-83.7952,3.9868774268752e-06
-83.7852,2.9911293475761987e-06
-83.7752,2.2176239131753006e-06
-83.76520000000001,1.62784333595136e-06
-83.7552,1.1795098584593897e-06
-83.7452,8.462544852702197e-07
-83.7352,6.0187136566817e-07
-83.7252,4.2171768461764987e-07
-83.7152,2.9366328934951996e-07
-83.7052,2.0196896303414202e-07
-83.6952,1.37338067499655e-07
-83.6852,9.230027633272802e-08
-83.6752,6.139944571331498e-08
-83.6652,4.055452209246e-08
-83.65520000000001,2.6377082917085005e-08
-83.6452,1.6985732978621893e-08
-83.6352,1.0825598485605001e-08
-83.6252,6.8266301281881986e-09
-83.6152,4.2514996175741e-09
-83.6052,2.6295938463778e-09
-83.5952,1.6056475631001402e-09
-83.5852,9.694584921502696e-10
-83.5752,5.776525097934101e-10
-83.5652,3.4193407645283995e-10
-83.5552,1.9994762516723298e-10
-83.5452,1.1572809714734703e-10
-83.5352,6.624383089909e-11
-83.5252,3.7545073872757006e-11
