,S_2pz
-84.4652,2.9001983379419387e-06
-84.4552,4.482667031963947e-06
-84.4452,6.859359226591645e-06
-84.4352,1.0379283375711815e-05
-84.4252,1.552396646162604e-05
-84.4152,2.298479412674541e-05
-84.40520000000001,3.369501527243119e-05
-84.3952,4.873764020751776e-05
-84.3852,6.979743135347832e-05
-84.3752,9.927982615900779e-05
-84.3652,0.00013899390125382273
-84.3552,0.0001928453395642723
-84.3452,0.00026474646955204417
-84.3352,0.0003610138354213573
-84.3252,0.000484364175348971
-84.3152,0.000640812638821183
-84.3052,0.0008453824589543677
-84.2952,0.0010980969564939307
-84.2852,0.0014109784259191845
-84.2752,0.0017960688019966907
-84.26520000000001,0.0022623717223368292
-84.2552,0.0028189532074680943
-84.2452,0.0034597876770078324
-84.2352,0.004241932642462449
-84.2252,0.005114395337112041
-84.2152,0.00607717576619661
-84.2052,0.0071902720276565395
-84.1952,0.008393653635851058
-84.1852,0.009687313140170116
-84.1752,0.011051219030052734
-84.1652,0.012485204753517968
-84.15520000000001,0.013959418909605337
-84.1452,0.015433652726162332
-84.1352,0.016907850069778425
-84.1252,0.018291714471161947
-84.1152,0.019585253584770413
-84.1052,0.020728436270313313
-84.0952,0.02172125939535809
-84.0852,0.02253367782703416
-84.0752,0.023105110274150048
-84.0652,0.023436169615865206
-84.0552,0.023496488151269118
-84.0452,0.02332582141866076
-84.0352,0.022924742692721583
-84.0252,0.022262983479471986
-84.01520000000001,0.021390529423102586
-84.0052,0.020337363123874456
-83.9952,0.019133867705719586
-83.9852,0.017780320829138857
-83.9752,0.01636612581639462
-83.9652,0.014902214500158089
-83.9552,0.013417994764430917
-83.9452,0.011973784049064063
-83.9352,0.010529776976629393
-83.9252,0.009205957848738162
-83.9152,0.00794238613660057
-83.90520000000001,0.006769108660527809
-83.8952,0.00571611997190992
-83.8852,0.004783477053566966
-83.8752,0.0039411229766292315
-83.8652,0.0032190815018064162
-83.8552,0.002602356159538389
-83.8452,0.0020818787776426717
-83.8352,0.0016486471242069243
-83.8252,0.00129062709394365
-83.8152,0.0009988190660113923
-83.8052,0.0007641576317957838
-83.7952,0.0005806364517173347
-83.7852,0.0004332250661857539
-83.7752,0.0003219080991666387
-83.76520000000001,0.00023616546758173972
-83.7552,0.00017148237916109267
-83.7452,0.0001230473472106932
-83.7352,8.724668978747201e-05
-83.7252,6.137315509599045e-05
-83.7152,4.2720363707438425e-05
-83.7052,2.9332706618933227e-05
-83.6952,1.99463170283266e-05
-83.6852,1.3417992823669985e-05
-83.6752,8.935199051376081e-06
-83.6652,5.866610162677427e-06
-83.65520000000001,3.8208049094541035e-06
-83.6452,2.4669668026721608e-06
-83.6352,1.573436572438484e-06
-83.6252,9.927982636001004e-07
-83.6152,6.197457692951113e-07
-83.6052,3.820769288533529e-07
-83.5952,2.328582008705964e-07
-83.5852,1.4079763436419953e-07
-83.5752,8.393723107572461e-08
-83.5652,4.964020968495818e-08
-83.5552,2.9031987890620618e-08
-83.5452,1.678749762448371e-08
-83.5352,9.597134775847044e-09
-83.5252,5.445345364247318e-09
-83.51520000000001,3.0385881202184963e-09
-83.5052,1.6877519348507087e-09
-83.4952,9.236081442190244e-10
-83.4852,5.024147599187782e-10
-83.4752,2.6865681309621545e-10
-83.4652,1.4260138138107908e-10
-83.4552,7.491113266830073e-11
-83.4452,3.8809473426865204e-11
-83.4352,1.9946316918226304e-11
-83.4252,1.0138580689420537e-11
-83.4152,5.084359404611441e-12
-83.40520000000001,2.530145054725038e-12
-83.3952,1.245512341062572e-12
-83.3852,6.047103764065449e-13
-83.3752,2.9152341898125273e-13
-83.3652,1.3869080703450644e-13
-83.3552,0.0
-83.3452,0.0
-83.3352,0.0
-83.3252,0.0
-83.3152,0.0
-83.3052,0.0
-83.2952,0.0
-83.2852,0.0
-83.2752,0.0
-83.26520000000001,0.0
-83.2552,0.0
-83.2452,0.0
-83.2352,0.0
-83.2252,0.0
-83.2152,0.0
-83.2052,0.0
-83.1952,0.0
-83.1852,0.0
-83.1752,0.0
-83.1652,0.0
-83.15520000000001,0.0
-83.1452,0.0
-83.1352,0.0
-83.1252,0.0
-83.1152,0.0
-83.1052,0.0
-83.0952,0.0
