,Mo_4dzy
-83.2678,1.3182911066381e-08
-83.2578,2.0366534118626997e-08
-83.2478,3.1202631487018993e-08
-83.2378,4.715062900862401e-08
-83.2278,7.050932865755999e-08
-83.2178,1.0458988509167999e-07
-83.20779999999999,1.5305210997527994e-07
-83.1978,2.2182729680662988e-07
-83.1878,3.1814099572838997e-07
-83.17779999999999,4.501906616157202e-07
-83.1678,6.316233533267e-07
-83.1578,8.764931812516998e-07
-83.14779999999999,1.2050436430520003e-06
-83.1378,1.6366647768049996e-06
-83.1278,2.1918652748917014e-06
-83.1178,2.922239899331801e-06
-83.1078,3.8405413359131e-06
-83.09779999999999,4.9896551517976995e-06
-83.0878,6.418000533607003e-06
-83.0778,8.163013440492e-06
-83.06779999999999,1.0285384498624e-05
-83.0578,1.2805420154113002e-05
-83.0478,1.577462021412701e-05
-83.03779999999999,1.9263960852736994e-05
-83.0278,2.3242923210051e-05
-83.0178,2.7692555026092992e-05
-83.0078,3.2611909831858985e-05
-82.9978,3.8100412968235994e-05
-82.9878,4.3959072638230985e-05
-82.9778,5.0223882339194e-05
-82.9678,5.679290951115998e-05
-82.95779999999999,6.356745352368002e-05
-82.9478,7.030210814650002e-05
-82.9378,7.673422743866999e-05
-82.92779999999999,8.315934856984002e-05
-82.9178,8.897722779970001e-05
-82.9078,9.427675539732007e-05
-82.89779999999999,9.866761346246001e-05
-82.8878,0.00010234131116449997
-82.8778,0.00010489451971343002
-82.8678,0.00010652844729838997
-82.8578,0.00010693087711971998
-82.84779999999999,0.00010601391207697998
-82.8378,0.00010407745487075003
-82.8278,0.00010111960480061004
-82.81779999999999,9.724458586737997e-05
-82.8078,9.244050050113997e-05
-82.7978,8.693335478253003e-05
-82.78779999999999,8.081496985227995e-05
-82.7778,7.448553622056996e-05
-82.7678,6.785209179817e-05
-82.7578,6.105844787545001e-05
-82.7478,5.434600697316e-05
-82.7378,4.7916392331378e-05
-82.7278,4.179498578067797e-05
-82.7178,3.6099866856426e-05
-82.70779999999999,3.077377696362801e-05
-82.6978,2.599818771840698e-05
-82.6878,2.1713200243012994e-05
-82.67779999999999,1.7917953487310003e-05
-82.6678,1.4632168199278e-05
-82.6578,1.1826660937836997e-05
-82.64779999999999,9.469128881857998e-06
-82.6378,7.479427825207003e-06
-82.6278,5.860955645723001e-06
-82.6178,4.5325274562758014e-06
-82.6078,3.475418077202001e-06
-82.59779999999999,2.632544752970101e-06
-82.5878,1.973350155145e-06
-82.5778,1.4632157198256996e-06
-82.56779999999999,1.0724771236137e-06
-82.5578,7.785531905224997e-07
-82.5478,5.588563403849001e-07
-82.53779999999999,3.967252326355801e-07
-82.5278,2.7876754298924007e-07
-82.5178,1.9427453021252996e-07
-82.5078,1.333627190387599e-07
-82.4978,9.060915569519e-08
-82.4878,6.093824746532999e-08
