,Mo_2s
-62.2698,8.279000000000001e-05
-62.259800000000006,0.00013232999999999997
-62.2498,0.00020935000000000005
-62.239799999999995,0.00032803
-62.229800000000004,0.0005089199999999998
-62.2198,0.0007809999999999999
-62.209799999999994,0.0011862999999999995
-62.1998,0.0017806
-62.1898,0.0026504
-62.17979999999999,0.0039027
-62.1698,0.005683900000000004
-62.1598,0.008192999999999999
-62.149800000000006,0.011687000000000006
-62.1398,0.016538
-62.129799999999996,0.023119999999999995
-62.119800000000005,0.03197299999999998
-62.1098,0.043789999999999996
-62.099799999999995,0.059356000000000006
-62.089800000000004,0.07968
-62.0798,0.10551000000000002
-62.069799999999994,0.13882000000000003
-62.0598,0.18050000000000013
-62.0498,0.23211000000000007
-62.03979999999999,0.29558999999999996
-62.0298,0.3722600000000003
-62.0198,0.46434000000000003
-62.009800000000006,0.57286
-61.9998,0.7003999999999999
-61.989799999999995,0.8458000000000001
-61.979800000000004,1.0123
-61.9698,1.1981000000000002
-61.959799999999994,1.4023999999999996
-61.9498,1.6276999999999993
-61.9398,1.8671000000000002
-61.92979999999999,2.1200000000000006
-61.9198,2.3817999999999993
-61.9098,2.6487999999999987
-61.899800000000006,2.9145999999999987
-61.8898,3.174699999999999
-61.879799999999996,3.4194000000000018
-61.869800000000005,3.648299999999997
-61.8598,3.8494999999999986
-61.849799999999995,4.020900000000002
-61.839800000000004,4.156000000000002
-61.8298,4.2509000000000015
-61.819799999999994,4.3034
-61.8098,4.309499999999997
-61.7998,4.273099999999999
-61.78979999999999,4.1923
-61.7798,4.069000000000001
-61.7698,3.9109000000000025
-61.759800000000006,3.717399999999999
-61.7498,3.499099999999998
-61.739799999999995,3.257900000000001
-61.729800000000004,3.003500000000001
-61.7198,2.7393999999999994
-61.709799999999994,2.4734
-61.6998,2.210299999999999
-61.6898,1.9543999999999986
-61.67979999999999,1.7107
-61.6698,1.4828000000000003
-61.6598,1.2705000000000002
-61.649800000000006,1.0786999999999998
-61.6398,0.9062999999999999
-61.629799999999996,0.75486
-61.619800000000005,0.62043
