,S_2py
-83.3039,2.5857401638571703e-08
-83.2939,3.9885739808190706e-08
-83.28389999999999,6.105356951609942e-08
-83.2739,9.235124232044369e-08
-83.26389999999999,1.3841506477567906e-07
-83.25389999999999,2.049017743671439e-07
-83.2439,3.00016993524346e-07
-83.23389999999999,4.3505005369940707e-07
-83.2239,6.228312088090141e-07
-83.2139,8.84442362962304e-07
-83.20389999999999,1.2394961500831299e-06
-83.1939,1.7197098403173002e-06
-83.1839,2.359936297869648e-06
-83.17389999999999,3.204431542829991e-06
-83.1639,4.309461115878103e-06
-83.1539,5.7253794734987625e-06
-83.14389999999999,7.531133379391899e-06
-83.1339,9.778521496020705e-06
-83.12389999999999,1.2579626957432205e-05
-83.11389999999999,1.6006590091325906e-05
-83.1039,2.0162656845012305e-05
-83.09389999999999,2.510748475423001e-05
-83.0839,3.0935572666704714e-05
-83.0739,3.76976060563447e-05
-83.06389999999999,4.535508793293371e-05
-83.0539,5.417779410076219e-05
-83.0439,6.402523404487567e-05
-83.03389999999999,7.459674033685548e-05
-83.0239,8.639159335759128e-05
-83.01389999999999,9.860268456738598e-05
-83.00389999999999,0.00011133047560857602
-82.9939,0.00012446202052401005
-82.98389999999999,0.00013770597677671302
-82.9739,0.00015052560840956894
-82.9639,0.00016303693416531002
-82.95389999999999,0.0001744392235167221
-82.9439,0.00018478848526396095
-82.9339,0.00019372219662838096
-82.92389999999999,0.00020069682151839098
-82.9139,0.00020583279981009796
-82.9039,0.00020870315346228088
-82.89389999999999,0.000209430739771753
-82.8839,0.00020787584683946292
-82.87389999999999,0.00020409359794766802
-82.86389999999999,0.00019833324225465197
-82.8539,0.00019054855174565897
-82.84389999999999,0.00018121043799148497
-82.8339,0.00017043614164188192
-82.8239,0.00015852794016122
-82.81389999999999,0.00014591451367464497
-82.8039,0.00013287572896836903
-82.7939,0.00011963874970792299
-82.78389999999999,0.00010670935679979805
-82.7739,9.398799464586919e-05
-82.76389999999999,8.198298938713593e-05
-82.75389999999999,7.069589899629143e-05
-82.7439,6.023270509687529e-05
-82.73389999999999,5.0893228923089797e-05
-82.7239,4.2480734911032406e-05
-82.7139,3.511202775455639e-05
-82.70389999999999,2.8689770079885692e-05
-82.6939,2.3198991837057896e-05
-82.6839,1.8551613176548106e-05
-82.67389999999999,1.4682339544739699e-05
-82.6639,1.14819739720788e-05
-82.6539,8.89602452892051e-06
-82.64389999999999,6.81324447501638e-06
-82.6339,5.1711541615047975e-06
-82.62389999999999,3.868421581618528e-06
-82.61389999999999,2.8689660069881708e-06
-82.6039,2.104406875477039e-06
-82.59389999999999,1.5268586751108305e-06
-82.5839,1.0958679553306396e-06
-82.5739,7.787873368399168e-07
-82.56389999999999,5.459030375448016e-07
-82.5539,3.800575540755031e-07
-82.5439,2.61344489606269e-07
-82.53389999999999,1.7761303888229503e-07
-82.5239,1.1943651638578902e-07
-82.51389999999999,7.96221979786995e-08
-82.50389999999999,5.25322586798662e-08
-82.4939,3.41174178405264e-08
-82.48389999999999,2.1988175219913504e-08
-82.4739,1.4015216118254001e-08
-82.4639,8.844534629625351e-09
