,Mo_4dz2
-83.3039,3.625661601532e-09
-83.2939,5.605936476489001e-09
-83.28389999999999,8.581558722349001e-09
-83.2739,1.2989095994612997e-08
-83.26389999999999,1.9437669801725997e-08
-83.25389999999999,2.8761021527711e-08
-83.2439,4.2045876584134995e-08
-83.23389999999999,6.103663760442003e-08
-83.2239,8.754210600009e-08
-83.2139,1.2410034926888998e-07
-83.20389999999999,1.7396654990125996e-07
-83.1939,2.4130099379905e-07
-83.1839,3.3207988583616006e-07
-83.17389999999999,4.5090851602780007e-07
-83.1639,6.042592639835001e-07
-83.1539,8.032939245888001e-07
-83.14389999999999,1.0562090924334e-06
-83.1339,1.3730610830287e-06
-83.12389999999999,1.7670862580032002e-06
-83.11389999999999,2.248482069038e-06
-83.1039,2.8303929165915998e-06
-83.09389999999999,3.5340411534807993e-06
-83.0839,4.346463935714399e-06
-83.0739,5.301072423309e-06
-83.06389999999999,6.377690020257999e-06
-83.0539,7.616914657684998e-06
-83.0439,8.987557524402e-06
-83.03389999999999,1.0490785868624002e-05
-83.0239,1.2105602394951e-05
-83.01389999999999,1.3841959432215998e-05
-83.00389999999999,1.5639827847335002e-05
-82.9939,1.7477777607893003e-05
-82.98389999999999,1.9326322269474996e-05
-82.9739,2.1144223617966998e-05
-82.9639,2.2880807836394e-05
-82.95389999999999,2.4495577200726995e-05
-82.9439,2.5957960726381007e-05
-82.9339,2.7186809368690995e-05
-82.92389999999999,2.8181901521756e-05
-82.9139,2.8892941282648004e-05
-82.9039,2.930943152511999e-05
-82.89389999999999,2.9410850065965005e-05
-82.8839,2.918750377370999e-05
-82.87389999999999,2.8669504093411994e-05
-82.86389999999999,2.7847037893292002e-05
-82.8539,2.6760418110452996e-05
-82.84389999999999,2.54399621481e-05
-82.8339,2.3916755315725004e-05
-82.8239,2.2261284516044e-05
-82.81389999999999,2.0484248283199995e-05
-82.8039,1.8655923733764e-05
-82.7939,1.6797558971178994e-05
-82.78389999999999,1.4969249380555996e-05
-82.7739,1.3202211037808002e-05
-82.76389999999999,1.1506301279720996e-05
-82.75389999999999,9.922145338961997e-06
-82.7439,8.469590031272e-06
-82.73389999999999,7.149632009946e-06
-82.7239,5.9716671510869995e-06
-82.7139,4.935730312633e-06
-82.70389999999999,4.021771391539901e-06
-82.6939,3.2599476487971003e-06
-82.6839,2.6049278369189e-06
-82.67389999999999,2.060602602641199e-06
-82.6639,1.612717043448e-06
-82.6539,1.2481350424783003e-06
-82.64389999999999,9.566819191259e-07
-82.6339,7.250971246987998e-07
-82.62389999999999,5.433080341678001e-07
-82.61389999999999,4.021771281537901e-07
-82.6039,2.9553177707495997e-07
-82.59389999999999,2.1448874230844009e-07
