,Mo_3pz
-62.280899999999995,6.856300000000003e-11
-62.270900000000005,1.0795699999999996e-10
-62.2609,1.6809800000000005e-10
-62.250899999999994,2.587919999999999e-10
-62.2409,3.9515999999999985e-10
-62.2309,5.972299999999999e-10
-62.22090000000001,8.929500000000001e-10
-62.2109,1.3220299999999998e-09
-62.2009,1.9367799999999996e-09
-62.190900000000006,2.8076999999999997e-09
-62.1809,4.033800000000001e-09
-62.170899999999996,5.7325e-09
-62.160900000000005,8.074799999999999e-09
-62.1509,1.12512e-08
-62.140899999999995,1.5529599999999996e-08
-62.130900000000004,2.122300000000001e-08
-62.1209,2.869e-08
-62.11090000000001,3.8449e-08
-62.1009,5.107800000000002e-08
-62.0909,6.712799999999999e-08
-62.08090000000001,8.738999999999998e-08
-62.0709,1.1268200000000002e-07
-62.0609,1.4395000000000002e-07
-62.050900000000006,1.8224000000000002e-07
-62.0409,2.2845000000000006e-07
-62.030899999999995,2.8392000000000007e-07
-62.020900000000005,3.495e-07
-62.0109,4.2625999999999985e-07
-62.000899999999994,5.156199999999999e-07
-61.9909,6.1817e-07
-61.9809,7.34e-07
-61.97090000000001,8.660599999999998e-07
-61.9609,1.0114999999999995e-06
-61.9509,1.1718000000000002e-06
-61.940900000000006,1.3462999999999995e-06
-61.9309,1.5350999999999997e-06
-61.920899999999996,1.7367999999999998e-06
-61.910900000000005,1.9501e-06
-61.9009,2.1725e-06
-61.890899999999995,2.402600000000001e-06
-61.880900000000004,2.6379000000000006e-06
-61.8709,2.877200000000001e-06
-61.86090000000001,3.1137e-06
-61.8509,3.3489e-06
-61.8409,3.5770999999999996e-06
-61.83090000000001,3.7953000000000003e-06
-61.8209,4.0017e-06
-61.8109,4.192899999999999e-06
-61.800900000000006,4.3644999999999995e-06
-61.7909,4.515299999999999e-06
-61.780899999999995,4.6408e-06
-61.770900000000005,4.7407e-06
-61.7609,4.811300000000001e-06
-61.750899999999994,4.8495e-06
-61.7409,4.858299999999997e-06
-61.7309,4.833399999999999e-06
-61.72090000000001,4.7782e-06
-61.7109,4.688500000000002e-06
-61.7009,4.5694000000000015e-06
-61.690900000000006,4.420900000000002e-06
-61.6809,4.244899999999999e-06
-61.670899999999996,4.045299999999999e-06
-61.660900000000005,3.8242000000000014e-06
-61.6509,3.5852999999999994e-06
-61.640899999999995,3.3373999999999996e-06
-61.630900000000004,3.077400000000001e-06
-61.6209,2.8160999999999996e-06
-61.61090000000001,2.5541500000000004e-06
-61.6009,2.29479e-06
-61.5909,2.04488e-06
-61.58090000000001,1.8039000000000002e-06
-61.5709,1.579380000000001e-06
-61.5609,1.3671000000000002e-06
-61.550900000000006,1.1743899999999999e-06
-61.5409,9.9839e-07
-61.530899999999995,8.396599999999998e-07
-61.520900000000005,6.998570000000003e-07
-61.5109,5.786509999999998e-07
-61.500899999999994,4.731730000000003e-07
-61.4909,3.8285499999999994e-07
-61.4809,3.069199999999999e-07
-61.47090000000001,2.4338999999999996e-07
-61.4609,1.9115500000000005e-07
-61.4509,1.4867430000000003e-07
-61.440900000000006,1.143825e-07
-61.4309,8.703279999999999e-08
-61.420899999999996,6.56008e-08
-61.410900000000005,4.8968999999999973e-08
-61.4009,3.61721e-08
-61.390899999999995,2.6433470000000013e-08
-61.380900000000004,1.9108839999999995e-08
-61.3709,1.3663460000000007e-08
-61.36090000000001,9.693479999999999e-09
-61.3509,6.789610000000001e-09
-61.3409,4.714098e-09
-61.33090000000001,3.2307789999999996e-09
-61.3209,2.194428000000001e-09
-61.3109,1.4737680000000002e-09
-61.300900000000006,9.806180000000003e-10
-61.2909,6.450537e-10
-61.280899999999995,4.1924499999999993e-10
-61.270900000000005,2.7004049999999993e-10
-61.2609,1.7210019999999997e-10
-61.250899999999994,1.0849094000000006e-10
-61.2409,6.759538000000001e-11
-61.2309,4.18217e-11
-61.22090000000001,2.550968000000001e-11
