,S_1s
-62.280899999999995,1.2403680999999997e-05
-62.270900000000005,1.9604726e-05
-62.2609,3.066381100000001e-05
-62.250899999999994,4.742550000000002e-05
-62.2409,7.269010000000002e-05
-62.2309,0.00011021144000000004
-62.22090000000001,0.00016535127999999993
-62.2109,0.0002455360100000001
-62.2009,0.0003611753
-62.190900000000006,0.0005250874999999998
-62.1809,0.0007562207000000006
-62.170899999999996,0.0010774877999999999
-62.160900000000005,0.001520102
-62.1509,0.0021229140000000005
-62.140899999999995,0.0029342760000000004
-62.130900000000004,0.0040171539999999985
-62.1209,0.005444644
-62.11090000000001,0.007297774000000001
-62.1009,0.009688850000000006
-62.0909,0.012743110000000004
-62.08090000000001,0.016587309999999994
-62.0709,0.02138707
-62.0609,0.027301920000000004
-62.050900000000006,0.03451460000000001
-62.0409,0.0432022
-62.030899999999995,0.053650500000000004
-62.020900000000005,0.0659231
-62.0109,0.08008560000000002
-62.000899999999994,0.0965025999999999
-61.9909,0.11526059999999999
-61.9809,0.13640699999999992
-61.97090000000001,0.1600219999999999
-61.9609,0.18589699999999995
-61.9509,0.214045
-61.940900000000006,0.24425400000000003
-61.9309,0.27640799999999993
-61.920899999999996,0.3099729999999999
-61.910900000000005,0.344775
-61.9009,0.3800349999999999
-61.890899999999995,0.4155400000000001
-61.880900000000004,0.4506199999999999
-61.8709,0.48470999999999986
-61.86090000000001,0.5169600000000001
-61.8509,0.5471399999999998
-61.8409,0.5743600000000001
-61.83090000000001,0.5983399999999998
-61.8209,0.6184400000000001
-61.8109,0.6340600000000002
-61.800900000000006,0.6453200000000001
-61.7909,0.6517799999999999
-61.780899999999995,0.6533500000000001
-61.770900000000005,0.6497700000000002
-61.7609,0.6413899999999998
-61.750899999999994,0.6284700000000005
-61.7409,0.61095
-61.7309,0.5895299999999999
-61.72090000000001,0.56452
-61.7109,0.5364199999999999
-61.7009,0.50584
-61.690900000000006,0.47327000000000014
-61.6809,0.4392700000000001
-61.670899999999996,0.40455000000000013
-61.660900000000005,0.3696599999999996
-61.6509,0.33481000000000005
-61.640899999999995,0.30108599999999996
-61.630900000000004,0.26844200000000007
-61.6209,0.23734099999999997
-61.61090000000001,0.20796799999999988
-61.6009,0.18081200000000008
-61.5909,0.15583499999999995
-61.58090000000001,0.13312900000000003
-61.5709,0.11276699999999995
-61.5609,0.09469499999999999
-61.550900000000006,0.07872779999999996
-61.5409,0.064904
-61.530899999999995,0.05300330000000001
-61.520900000000005,0.04293579999999998
-61.5109,0.034414200000000006
-61.500899999999994,0.02735819999999999
-61.4909,0.021533999999999998
-61.4809,0.016790100000000002
-61.47090000000001,0.012971180000000004
-61.4609,0.009920480000000006
-61.4509,0.007515540000000001
-61.440900000000006,0.005640259999999998
-61.4309,0.0041908949999999974
-61.420899999999996,0.0030874139999999997
-61.410900000000005,0.0022485030000000015
-61.4009,0.0016225739999999999
-61.390899999999995,0.001159219
-61.380900000000004,0.0008201293000000002
-61.3709,0.0005746717000000001
-61.36090000000001,0.0003985799
-61.3509,0.00027361799999999994
-61.3409,0.00018592489
-61.33090000000001,0.00012509112999999997
-61.3209,8.330701000000002e-05
-61.3109,5.4940439999999976e-05
-61.300900000000006,3.584828999999999e-05
-61.2909,2.3167090000000007e-05
-61.280899999999995,1.4815812999999995e-05
-61.270900000000005,9.378376000000003e-06
-61.2609,5.873509700000001e-06
-61.250899999999994,3.644237499999999e-06
-61.2409,2.236477099999999e-06
-61.2309,1.3589127999999994e-06
-61.22090000000001,8.170450400000001e-07
-61.2109,4.861389899999998e-07
-61.2009,2.8646264000000003e-07
-61.190900000000006,1.6695635100000003e-07
-61.1809,9.6294185e-08
-61.170899999999996,5.496659999999998e-08
-61.160900000000005,3.1049294599999994e-08
-61.1509,1.7367520899999998e-08
-61.140899999999995,9.608585800000004e-09
-61.130900000000004,5.263395028200001e-09
-61.1209,2.8521174900899986e-09
-61.11090000000001,1.5291036720999999e-09
-61.1009,8.115167193490001e-10
-61.0909,4.260111715320001e-10
