,Mo_2s
-62.280899999999995,3.389049000000001e-05
-62.270900000000005,5.384827000000003e-05
-62.2609,8.476212000000001e-05
-62.250899999999994,0.00013206710000000001
-62.2409,0.00020344049999999992
-62.2309,0.0003104655000000002
-62.22090000000001,0.0004697611000000003
-62.2109,0.0007027265
-62.2009,0.001040822
-62.190900000000006,0.0015257190000000005
-62.1809,0.002210797
-62.170899999999996,0.0031815980000000003
-62.160900000000005,0.004524820000000001
-62.1509,0.006369759999999998
-62.140899999999995,0.008884399999999999
-62.130900000000004,0.012264299999999997
-62.1209,0.016762439999999997
-62.11090000000001,0.022735900000000007
-62.1009,0.030434300000000015
-62.0909,0.040293
-62.08090000000001,0.05296919999999999
-62.0709,0.06896140000000002
-62.0609,0.08890500000000004
-62.050900000000006,0.11345900000000002
-62.0409,0.14347600000000005
-62.030899999999995,0.17961500000000002
-62.020900000000005,0.22271599999999997
-62.0109,0.2733969999999999
-62.000899999999994,0.3338330000000001
-61.9909,0.4016090000000001
-61.9809,0.48056999999999994
-61.97090000000001,0.56821
-61.9609,0.66676
-61.9509,0.77537
-61.940900000000006,0.8947499999999997
-61.9309,1.02201
-61.920899999999996,1.15734
-61.910900000000005,1.2998000000000005
-61.9009,1.446620000000001
-61.890899999999995,1.59674
-61.880900000000004,1.7475999999999998
-61.8709,1.8983000000000008
-61.86090000000001,2.043800000000001
-61.8509,2.1831
-61.8409,2.3146000000000004
-61.83090000000001,2.4331000000000005
-61.8209,2.538
-61.8109,2.6268000000000007
-61.800900000000006,2.6963999999999992
-61.7909,2.748800000000001
-61.780899999999995,2.781200000000001
-61.770900000000005,2.7908000000000004
-61.7609,2.7796999999999987
-61.750899999999994,2.7490999999999994
-61.7409,2.6978
-61.7309,2.6277999999999997
-61.72090000000001,2.5394
-61.7109,2.4362
-61.7009,2.3188000000000004
-61.690900000000006,2.1897
-61.6809,2.0534999999999997
-61.670899999999996,1.9096000000000002
-61.660900000000005,1.761600000000001
-61.6509,1.6116999999999997
-61.640899999999995,1.4639300000000002
-61.630900000000004,1.31819
-61.6209,1.17745
-61.61090000000001,1.04218
-61.6009,0.9156600000000001
-61.5909,0.7974899999999999
-61.58090000000001,0.6879599999999998
-61.5709,0.58923
-61.5609,0.49982
-61.550900000000006,0.42016699999999996
-61.5409,0.34971
-61.530899999999995,0.28876200000000013
-61.520900000000005,0.23639099999999988
-61.5109,0.19159699999999996
-61.500899999999994,0.15384499999999995
-61.4909,0.122336
-61.4809,0.09642270000000003
-61.47090000000001,0.07526490000000001
-61.4609,0.0581494
-61.4509,0.0445179
-61.440900000000006,0.033763700000000015
-61.4309,0.02535910000000001
-61.420899999999996,0.01883308
-61.410900000000005,0.01386581999999999
-61.4009,0.010103430000000004
-61.390899999999995,0.007290499999999999
-61.380900000000004,0.005207900000000003
-61.3709,0.003681992999999999
-61.36090000000001,0.002577292999999999
-61.3509,0.0017869720000000004
-61.3409,0.0012253490000000001
-61.33090000000001,0.0008319283000000003
-61.3209,0.0005589173000000001
-61.3109,0.0003719697
-61.300900000000006,0.0002451072
-61.2909,0.0001595689
-61.280899999999995,0.00010290292999999995
-61.270900000000005,6.568691000000003e-05
-61.2609,4.146155e-05
-61.250899999999994,2.5953735e-05
-61.2409,1.6040127000000003e-05
-61.2309,9.822092999999998e-06
-61.22090000000001,5.949972e-06
-61.2109,3.5696636000000004e-06
-61.2009,2.117411e-06
-61.190900000000006,1.2437875999999993e-06
-61.1809,7.219444400000003e-07
-61.170899999999996,4.1506229e-07
-61.160900000000005,2.3612331000000002e-07
-61.1509,1.3282674300000005e-07
-61.140899999999995,7.4030659e-08
-61.130900000000004,4.0779606325e-08
-61.1209,2.2237503131000005e-08
-61.11090000000001,1.2013421507600005e-08
-61.1009,6.408550644e-09
-61.0909,3.3845502436999984e-09
-61.08090000000001,1.7690541063500001e-09
-61.0709,9.1483502927e-10
